6.400000000000000000e+01
4.856594543457031250e+02
4.800000000000000000e+01
4.917111328125000114e+02
3.200000000000000000e+01
5.124627441406249773e+02
1.600000000000000000e+01
5.972281127929687727e+02
8.000000000000000000e+00
6.494068725585937045e+02
4.000000000000000000e+00
7.042269653320312273e+02
