"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 Oct 2019","20","CCGT/COGEN/TRIGEN","3229.529","3045.125"
"MG","02 Oct 2019","20","GT","-0.033","-0.033"
"MG","02 Oct 2019","20","IGS","18.684","6.256"
"MG","02 Oct 2019","20","ST","43.545","41.693"
"MG","02 Oct 2019","21","CCGT/COGEN/TRIGEN","3263.306","3079.536"
"MG","02 Oct 2019","21","GT","-0.057","-0.057"
"MG","02 Oct 2019","21","IGS","23.611","8.442"
"MG","02 Oct 2019","21","ST","45.529","43.701"
"MG","02 Oct 2019","22","CCGT/COGEN/TRIGEN","3294.074","3109.504"
"MG","02 Oct 2019","22","GT","-0.053","-0.053"
"MG","02 Oct 2019","22","IGS","26.019","10.384"
"MG","02 Oct 2019","22","ST","44.671","42.812"
"MG","02 Oct 2019","23","CCGT/COGEN/TRIGEN","3302.615","3118.244"
"MG","02 Oct 2019","23","GT","-0.054","-0.054"
"MG","02 Oct 2019","23","IGS","29.634","11.538"
"MG","02 Oct 2019","23","ST","44.513","42.619"
"MG","02 Oct 2019","24","CCGT/COGEN/TRIGEN","3282.589","3098.853"
"MG","02 Oct 2019","24","GT","-0.039","-0.039"
"MG","02 Oct 2019","24","IGS","32.505","13.694"
"MG","02 Oct 2019","24","ST","45.323","43.441"
"MG","02 Oct 2019","25","CCGT/COGEN/TRIGEN","3246.450","3062.377"
"MG","02 Oct 2019","25","GT","-0.035","-0.035"
"MG","02 Oct 2019","25","IGS","36.535","16.417"
"MG","02 Oct 2019","25","ST","44.871","43.011"
"MG","02 Oct 2019","26","CCGT/COGEN/TRIGEN","3235.272","3050.871"
"MG","02 Oct 2019","26","GT","-0.034","-0.034"
"MG","02 Oct 2019","26","IGS","36.909","16.710"
"MG","02 Oct 2019","26","ST","45.387","43.544"
"MG","02 Oct 2019","27","CCGT/COGEN/TRIGEN","3270.709","3086.974"
"MG","02 Oct 2019","27","GT","-0.035","-0.035"
"MG","02 Oct 2019","27","IGS","36.182","16.074"
"MG","02 Oct 2019","27","ST","45.559","43.705"
"MG","02 Oct 2019","28","CCGT/COGEN/TRIGEN","3300.624","3117.009"
"MG","02 Oct 2019","28","GT","-0.035","-0.035"
"MG","02 Oct 2019","28","IGS","27.207","8.593"
"MG","02 Oct 2019","28","ST","45.000","43.152"
"MG","02 Oct 2019","29","CCGT/COGEN/TRIGEN","3312.495","3128.743"
"MG","02 Oct 2019","29","GT","-0.053","-0.053"
"MG","02 Oct 2019","29","IGS","18.089","3.557"
"MG","02 Oct 2019","29","ST","45.140","43.295"
"MG","02 Oct 2019","30","CCGT/COGEN/TRIGEN","3278.114","3094.362"
"MG","02 Oct 2019","30","GT","-0.050","-0.050"
"MG","02 Oct 2019","30","IGS","15.500","3.166"
"MG","02 Oct 2019","30","ST","45.908","44.024"
"MG","02 Oct 2019","31","CCGT/COGEN/TRIGEN","3252.871","3069.780"
"MG","02 Oct 2019","31","GT","-0.050","-0.050"
"MG","02 Oct 2019","31","IGS","14.757","2.792"
"MG","02 Oct 2019","31","ST","45.174","43.300"
"MG","02 Oct 2019","32","CCGT/COGEN/TRIGEN","3253.160","3072.869"
"MG","02 Oct 2019","32","GT","-0.039","-0.039"
"MG","02 Oct 2019","32","IGS","9.566","0.311"
"MG","02 Oct 2019","32","ST","46.097","44.217"
"MG","02 Oct 2019","33","CCGT/COGEN/TRIGEN","3249.151","3068.204"
"MG","02 Oct 2019","33","GT","-0.034","-0.034"
"MG","02 Oct 2019","33","IGS","6.976","0.107"
"MG","02 Oct 2019","33","ST","45.519","43.635"
"MG","02 Oct 2019","34","CCGT/COGEN/TRIGEN","3228.336","3047.009"
"MG","02 Oct 2019","34","GT","-0.032","-0.032"
"MG","02 Oct 2019","34","IGS","5.561","0.069"
"MG","02 Oct 2019","34","ST","45.641","43.756"
"MG","02 Oct 2019","35","CCGT/COGEN/TRIGEN","3200.389","3019.913"
"MG","02 Oct 2019","35","GT","-0.030","-0.030"
"MG","02 Oct 2019","35","IGS","4.241","0.073"
"MG","02 Oct 2019","35","ST","45.737","43.844"
"MG","02 Oct 2019","36","CCGT/COGEN/TRIGEN","3154.892","2974.599"
"MG","02 Oct 2019","36","GT","-0.031","-0.031"
"MG","02 Oct 2019","36","IGS","3.006","0.074"
"MG","02 Oct 2019","36","ST","46.047","44.155"
"MG","02 Oct 2019","37","CCGT/COGEN/TRIGEN","3095.341","2915.136"
"MG","02 Oct 2019","37","GT","-0.030","-0.030"
"MG","02 Oct 2019","37","IGS","1.567","0.033"
"MG","02 Oct 2019","37","ST","45.020","43.092"
"MG","02 Oct 2019","38","CCGT/COGEN/TRIGEN","3087.399","2907.785"
"MG","02 Oct 2019","38","GT","-0.032","-0.032"
