"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","08 Aug 2019","12","CCGT/COGEN/TRIGEN","2630.404","2418.873"
"MG","08 Aug 2019","12","GT","-0.033","-0.033"
"MG","08 Aug 2019","12","IGS","-0.004","-0.004"
"MG","08 Aug 2019","12","ST","38.570","37.047"
"MG","08 Aug 2019","13","CCGT/COGEN/TRIGEN","2716.046","2504.338"
"MG","08 Aug 2019","13","GT","-0.032","-0.032"
"MG","08 Aug 2019","13","IGS","-0.018","-0.018"
"MG","08 Aug 2019","13","ST","38.626","37.102"
"MG","08 Aug 2019","14","CCGT/COGEN/TRIGEN","2796.630","2584.543"
"MG","08 Aug 2019","14","GT","-0.034","-0.034"
"MG","08 Aug 2019","14","IGS","-0.004","-0.004"
"MG","08 Aug 2019","14","ST","38.496","36.974"
"MG","08 Aug 2019","15","CCGT/COGEN/TRIGEN","2872.515","2659.933"
"MG","08 Aug 2019","15","GT","-0.031","-0.031"
"MG","08 Aug 2019","15","IGS","0.381","0.001"
"MG","08 Aug 2019","15","ST","38.551","37.029"
"MG","08 Aug 2019","16","CCGT/COGEN/TRIGEN","2976.538","2764.667"
"MG","08 Aug 2019","16","GT","-0.031","-0.031"
"MG","08 Aug 2019","16","IGS","1.821","0.081"
"MG","08 Aug 2019","16","ST","38.185","36.665"
"MG","08 Aug 2019","17","CCGT/COGEN/TRIGEN","3112.804","2900.980"
"MG","08 Aug 2019","17","GT","-0.032","-0.032"
"MG","08 Aug 2019","17","IGS","3.777","0.299"
"MG","08 Aug 2019","17","ST","38.066","36.536"
"MG","08 Aug 2019","18","CCGT/COGEN/TRIGEN","3200.071","2988.544"
"MG","08 Aug 2019","18","GT","-0.031","-0.031"
"MG","08 Aug 2019","18","IGS","6.801","0.946"
"MG","08 Aug 2019","18","ST","38.463","36.937"
"MG","08 Aug 2019","19","CCGT/COGEN/TRIGEN","3255.593","3045.046"
"MG","08 Aug 2019","19","GT","-0.033","-0.033"
"MG","08 Aug 2019","19","IGS","9.195","1.726"
"MG","08 Aug 2019","19","ST","38.700","37.198"
"MG","08 Aug 2019","20","CCGT/COGEN/TRIGEN","3297.511","3086.994"
"MG","08 Aug 2019","20","GT","-0.034","-0.034"
"MG","08 Aug 2019","20","IGS","13.829","3.719"
"MG","08 Aug 2019","20","ST","38.935","37.425"
"MG","08 Aug 2019","21","CCGT/COGEN/TRIGEN","3326.977","3115.038"
"MG","08 Aug 2019","21","GT","-0.033","-0.033"
"MG","08 Aug 2019","21","IGS","19.479","6.267"
"MG","08 Aug 2019","21","ST","39.039","37.533"
"MG","08 Aug 2019","22","CCGT/COGEN/TRIGEN","3347.095","3134.512"
"MG","08 Aug 2019","22","GT","-0.034","-0.034"
"MG","08 Aug 2019","22","IGS","21.153","6.357"
"MG","08 Aug 2019","22","ST","38.329","36.828"
"MG","08 Aug 2019","23","CCGT/COGEN/TRIGEN","3350.007","3136.379"
"MG","08 Aug 2019","23","GT","-0.032","-0.032"
"MG","08 Aug 2019","23","IGS","24.228","8.924"
"MG","08 Aug 2019","23","ST","38.859","37.323"
"MG","08 Aug 2019","24","CCGT/COGEN/TRIGEN","3330.482","3117.621"
"MG","08 Aug 2019","24","GT","-0.033","-0.033"
"MG","08 Aug 2019","24","IGS","30.288","12.077"
"MG","08 Aug 2019","24","ST","38.823","37.294"
"MG","08 Aug 2019","25","CCGT/COGEN/TRIGEN","3297.253","3083.486"
"MG","08 Aug 2019","25","GT","-0.033","-0.033"
"MG","08 Aug 2019","25","IGS","27.961","10.690"
"MG","08 Aug 2019","25","ST","38.908","37.376"
"MG","08 Aug 2019","26","CCGT/COGEN/TRIGEN","3276.494","3062.253"
"MG","08 Aug 2019","26","GT","-0.033","-0.033"
"MG","08 Aug 2019","26","IGS","30.626","12.640"
"MG","08 Aug 2019","26","ST","38.519","36.995"
"MG","08 Aug 2019","27","CCGT/COGEN/TRIGEN","3303.335","3089.250"
"MG","08 Aug 2019","27","GT","-0.032","-0.032"
"MG","08 Aug 2019","27","IGS","29.868","12.422"
"MG","08 Aug 2019","27","ST","38.723","37.198"
"MG","08 Aug 2019","28","CCGT/COGEN/TRIGEN","3322.215","3106.832"
"MG","08 Aug 2019","28","GT","-0.034","-0.034"
"MG","08 Aug 2019","28","IGS","32.094","14.410"
"MG","08 Aug 2019","28","ST","38.860","37.318"
"MG","08 Aug 2019","29","CCGT/COGEN/TRIGEN","3332.874","3115.238"
"MG","08 Aug 2019","29","GT","-0.036","-0.036"
"MG","08 Aug 2019","29","IGS","31.639","13.321"
"MG","08 Aug 2019","29","ST","38.109","36.580"
"MG","08 Aug 2019","30","CCGT/COGEN/TRIGEN","3327.795","3109.417"
"MG","08 Aug 2019","30","GT","-0.034","-0.034"
"MG","08 Aug 2019","30","IGS","28.134","11.592"
"MG","08 Aug 2019","30","ST","37.673","36.145"
"MG","08 Aug 2019","31","CCGT/COGEN/TRIGEN","3320.629","3101.602"
"MG","08 Aug 2019","31","GT","-0.035","-0.035"
"MG","08 Aug 2019","31","IGS","24.559","10.210"
"MG","08 Aug 2019","31","ST","35.490","33.956"
"MG","08 Aug 2019","32","CCGT/COGEN/TRIGEN","3322.537","3102.831"
"MG","08 Aug 2019","32","GT","-0.032","-0.032"
"MG","08 Aug 2019","32","IGS","23.317","9.027"
"MG","08 Aug 2019","32","ST","37.959","36.408"
"MG","08 Aug 2019","33","CCGT/COGEN/TRIGEN","3321.038","3101.737"
"MG","08 Aug 2019","33","GT","-0.060","-0.060"
"MG","08 Aug 2019","33","IGS","19.804","7.059"
"MG","08 Aug 2019","33","ST","39.132","37.603"
"MG","08 Aug 2019","34","CCGT/COGEN/TRIGEN","3308.615","3089.265"
"MG","08 Aug 2019","34","GT","-0.058","-0.058"
"MG","08 Aug 2019","34","IGS","16.268","5.647"
"MG","08 Aug 2019","34","ST","38.659","37.116"
"MG","08 Aug 2019","35","CCGT/COGEN/TRIGEN","3277.324","3058.476"
"MG","08 Aug 2019","35","GT","-0.057","-0.057"
"MG","08 Aug 2019","35","IGS","11.843","3.760"
"MG","08 Aug 2019","35","ST","37.994","36.453"
"MG","08 Aug 2019","36","CCGT/COGEN/TRIGEN","3237.515","3018.356"
"MG","08 Aug 2019","36","GT","-0.059","-0.059"
"MG","08 Aug 2019","36","IGS","6.732","1.601"
"MG","08 Aug 2019","36","ST","37.218","35.681"
"MG","08 Aug 2019","37","CCGT/COGEN/TRIGEN","3170.661","2950.761"
"MG","08 Aug 2019","37","GT","-0.059","-0.059"
"MG","08 Aug 2019","37","IGS","3.654","0.534"
"MG","08 Aug 2019","37","ST","41.499","39.958"
"MG","08 Aug 2019","38","CCGT/COGEN/TRIGEN","3158.602","2938.230"
"MG","08 Aug 2019","38","GT","-0.059","-0.059"
"MG","08 Aug 2019","38","IGS","1.233","0.092"
"MG","08 Aug 2019","38","ST","41.244","39.693"
"MG","08 Aug 2019","39","CCGT/COGEN/TRIGEN","3154.737","2932.794"
"MG","08 Aug 2019","39","GT","-0.060","-0.060"
"MG","08 Aug 2019","39","IGS","0.027","-0.004"
"MG","08 Aug 2019","39","ST","40.870","39.320"
"MG","08 Aug 2019","40","CCGT/COGEN/TRIGEN","3154.419","2932.903"
"MG","08 Aug 2019","40","GT","-0.059","-0.059"
"MG","08 Aug 2019","40","IGS","-0.004","-0.004"
"MG","08 Aug 2019","40","ST","41.113","39.557"
"MG","08 Aug 2019","41","CCGT/COGEN/TRIGEN","3128.256","2907.678"
"MG","08 Aug 2019","41","GT","-0.081","-0.081"
"MG","08 Aug 2019","41","IGS","-0.016","-0.016"
"MG","08 Aug 2019","41","ST","41.548","40.022"
"MG","08 Aug 2019","42","CCGT/COGEN/TRIGEN","3117.891","2896.510"
"MG","08 Aug 2019","42","GT","-0.078","-0.078"
"MG","08 Aug 2019","42","IGS","-0.004","-0.004"
"MG","08 Aug 2019","42","ST","41.951","40.409"
"MG","08 Aug 2019","43","CCGT/COGEN/TRIGEN","3096.434","2876.422"
"MG","08 Aug 2019","43","GT","-0.077","-0.077"
"MG","08 Aug 2019","43","IGS","-0.006","-0.006"
"MG","08 Aug 2019","43","ST","41.574","39.990"
"MG","08 Aug 2019","44","CCGT/COGEN/TRIGEN","3068.101","2848.388"
"MG","08 Aug 2019","44","GT","-0.068","-0.068"
"MG","08 Aug 2019","44","IGS","-0.004","-0.004"
"MG","08 Aug 2019","44","ST","41.241","39.680"
"MG","08 Aug 2019","45","CCGT/COGEN/TRIGEN","3011.358","2791.636"
"MG","08 Aug 2019","45","GT","-0.062","-0.062"
"MG","08 Aug 2019","45","IGS","-0.004","-0.004"
"MG","08 Aug 2019","45","ST","41.469","39.886"
"MG","08 Aug 2019","46","CCGT/COGEN/TRIGEN","2946.429","2726.146"
"MG","08 Aug 2019","46","GT","-0.058","-0.058"
"MG","08 Aug 2019","46","IGS","-0.004","-0.004"
"MG","08 Aug 2019","46","ST","42.466","40.859"
"MG","08 Aug 2019","47","CCGT/COGEN/TRIGEN","2888.366","2666.336"
"MG","08 Aug 2019","47","GT","-0.060","-0.060"
"MG","08 Aug 2019","47","IGS","-0.004","-0.004"
"MG","08 Aug 2019","47","ST","41.245","39.652"
"MG","08 Aug 2019","48","CCGT/COGEN/TRIGEN","2840.077","2617.920"
"MG","08 Aug 2019","48","GT","-0.059","-0.059"
"MG","08 Aug 2019","48","IGS","-0.006","-0.006"
"MG","08 Aug 2019","48","ST","41.614","40.002"
"MG","09 Aug 2019","1","CCGT/COGEN/TRIGEN","2761.281","2539.112"
"MG","09 Aug 2019","1","GT","-0.059","-0.059"
"MG","09 Aug 2019","1","IGS","-0.004","-0.004"
"MG","09 Aug 2019","1","ST","41.258","39.629"
"MG","09 Aug 2019","2","CCGT/COGEN/TRIGEN","2715.559","2493.312"
"MG","09 Aug 2019","2","GT","-0.058","-0.058"
"MG","09 Aug 2019","2","IGS","-0.004","-0.004"
"MG","09 Aug 2019","2","ST","41.529","39.815"
"MG","09 Aug 2019","3","CCGT/COGEN/TRIGEN","2670.046","2448.704"
"MG","09 Aug 2019","3","GT","-0.059","-0.059"
"MG","09 Aug 2019","3","IGS","-0.004","-0.004"
"MG","09 Aug 2019","3","ST","42.191","40.468"
"MG","09 Aug 2019","4","CCGT/COGEN/TRIGEN","2624.795","2403.933"
"MG","09 Aug 2019","4","GT","-0.058","-0.058"
"MG","09 Aug 2019","4","IGS","-0.004","-0.004"
"MG","09 Aug 2019","4","ST","41.823","40.111"
"MG","09 Aug 2019","5","CCGT/COGEN/TRIGEN","2596.047","2375.095"
"MG","09 Aug 2019","5","GT","-0.059","-0.059"
"MG","09 Aug 2019","5","IGS","-0.018","-0.018"
"MG","09 Aug 2019","5","ST","41.868","40.132"
"MG","09 Aug 2019","6","CCGT/COGEN/TRIGEN","2563.001","2341.673"
"MG","09 Aug 2019","6","GT","-0.058","-0.058"
"MG","09 Aug 2019","6","IGS","-0.004","-0.004"
"MG","09 Aug 2019","6","ST","42.596","40.844"
"MG","09 Aug 2019","7","CCGT/COGEN/TRIGEN","2535.179","2313.626"
"MG","09 Aug 2019","7","GT","-0.058","-0.058"
"MG","09 Aug 2019","7","IGS","-0.004","-0.004"
"MG","09 Aug 2019","7","ST","41.885","40.139"
"MG","09 Aug 2019","8","CCGT/COGEN/TRIGEN","2519.300","2297.830"
"MG","09 Aug 2019","8","GT","-0.058","-0.058"
"MG","09 Aug 2019","8","IGS","-0.016","-0.016"
"MG","09 Aug 2019","8","ST","41.467","39.732"
"MG","09 Aug 2019","9","CCGT/COGEN/TRIGEN","2506.448","2285.031"
"MG","09 Aug 2019","9","GT","-0.059","-0.059"
"MG","09 Aug 2019","9","IGS","-0.006","-0.006"
"MG","09 Aug 2019","9","ST","42.034","40.274"
"MG","09 Aug 2019","10","CCGT/COGEN/TRIGEN","2501.350","2279.505"
"MG","09 Aug 2019","10","GT","-0.057","-0.057"
"MG","09 Aug 2019","10","IGS","-0.004","-0.004"
"MG","09 Aug 2019","10","ST","41.959","40.263"
"MG","09 Aug 2019","11","CCGT/COGEN/TRIGEN","2504.290","2282.406"
"MG","09 Aug 2019","11","GT","-0.059","-0.059"
"MG","09 Aug 2019","11","IGS","-0.004","-0.004"
"MG","09 Aug 2019","11","ST","42.211","40.512"
"MG","09 Aug 2019","12","CCGT/COGEN/TRIGEN","2524.463","2303.051"
"MG","09 Aug 2019","12","GT","-0.058","-0.058"
"MG","09 Aug 2019","12","IGS","-0.004","-0.004"
"MG","09 Aug 2019","12","ST","40.992","39.299"
"MG","09 Aug 2019","13","CCGT/COGEN/TRIGEN","2553.811","2332.272"
"MG","09 Aug 2019","13","GT","-0.058","-0.058"
"MG","09 Aug 2019","13","IGS","-0.004","-0.004"
"MG","09 Aug 2019","13","ST","40.713","39.014"
"MG","09 Aug 2019","14","CCGT/COGEN/TRIGEN","2574.367","2352.705"
"MG","09 Aug 2019","14","GT","-0.059","-0.059"
"MG","09 Aug 2019","14","IGS","-0.006","-0.006"
"MG","09 Aug 2019","14","ST","41.076","39.382"
"MG","09 Aug 2019","15","CCGT/COGEN/TRIGEN","2583.957","2361.873"
"MG","09 Aug 2019","15","GT","-0.055","-0.055"
"MG","09 Aug 2019","15","IGS","0.342","0.000"
"MG","09 Aug 2019","15","ST","40.320","38.626"
"MG","09 Aug 2019","16","CCGT/COGEN/TRIGEN","2607.623","2386.187"
"MG","09 Aug 2019","16","GT","-0.056","-0.056"
"MG","09 Aug 2019","16","IGS","1.851","0.114"
"MG","09 Aug 2019","16","ST","40.314","38.617"
"MG","09 Aug 2019","17","CCGT/COGEN/TRIGEN","2662.502","2442.066"
"MG","09 Aug 2019","17","GT","-0.059","-0.059"
"MG","09 Aug 2019","17","IGS","4.553","0.677"
"MG","09 Aug 2019","17","ST","39.864","38.163"
"MG","09 Aug 2019","18","CCGT/COGEN/TRIGEN","2704.857","2484.156"
"MG","09 Aug 2019","18","GT","-0.057","-0.057"
"MG","09 Aug 2019","18","IGS","7.687","1.548"
"MG","09 Aug 2019","18","ST","40.085","38.365"
"MG","09 Aug 2019","19","CCGT/COGEN/TRIGEN","2755.554","2535.120"
"MG","09 Aug 2019","19","GT","-0.055","-0.055"
"MG","09 Aug 2019","19","IGS","10.656","2.291"
"MG","09 Aug 2019","19","ST","39.741","38.021"
"MG","09 Aug 2019","20","CCGT/COGEN/TRIGEN","2799.245","2580.472"
"MG","09 Aug 2019","20","GT","-0.057","-0.057"
"MG","09 Aug 2019","20","IGS","13.637","3.454"
"MG","09 Aug 2019","20","ST","40.371","38.672"
"MG","09 Aug 2019","21","CCGT/COGEN/TRIGEN","2829.523","2610.505"
"MG","09 Aug 2019","21","GT","-0.057","-0.057"
"MG","09 Aug 2019","21","IGS","17.580","6.075"
"MG","09 Aug 2019","21","ST","41.134","39.436"
"MG","09 Aug 2019","22","CCGT/COGEN/TRIGEN","2853.351","2634.343"
"MG","09 Aug 2019","22","GT","-0.056","-0.056"
"MG","09 Aug 2019","22","IGS","22.037","8.462"
"MG","09 Aug 2019","22","ST","41.069","39.367"
"MG","09 Aug 2019","23","CCGT/COGEN/TRIGEN","2862.816","2643.868"
"MG","09 Aug 2019","23","GT","-0.057","-0.057"
"MG","09 Aug 2019","23","IGS","23.522","8.806"
"MG","09 Aug 2019","23","ST","41.281","39.575"
"MG","09 Aug 2019","24","CCGT/COGEN/TRIGEN","2857.661","2638.259"
"MG","09 Aug 2019","24","GT","-0.058","-0.058"
"MG","09 Aug 2019","24","IGS","26.860","12.102"
"MG","09 Aug 2019","24","ST","41.502","39.791"
"MG","09 Aug 2019","25","CCGT/COGEN/TRIGEN","2845.663","2625.821"
"MG","09 Aug 2019","25","GT","-0.058","-0.058"
"MG","09 Aug 2019","25","IGS","27.219","12.043"
"MG","09 Aug 2019","25","ST","37.799","36.060"
"MG","09 Aug 2019","26","CCGT/COGEN/TRIGEN","2838.445","2618.814"
"MG","09 Aug 2019","26","GT","-0.058","-0.058"
"MG","09 Aug 2019","26","IGS","27.298","11.939"
"MG","09 Aug 2019","26","ST","36.942","35.191"
"MG","09 Aug 2019","27","CCGT/COGEN/TRIGEN","2845.801","2626.629"
"MG","09 Aug 2019","27","GT","-0.057","-0.057"
"MG","09 Aug 2019","27","IGS","30.038","14.647"
"MG","09 Aug 2019","27","ST","34.908","33.126"
"MG","09 Aug 2019","28","CCGT/COGEN/TRIGEN","2852.583","2633.191"
"MG","09 Aug 2019","28","GT","-0.059","-0.059"
"MG","09 Aug 2019","28","IGS","30.267","14.962"
"MG","09 Aug 2019","28","ST","35.151","33.368"
"MG","09 Aug 2019","29","CCGT/COGEN/TRIGEN","2859.751","2640.590"
"MG","09 Aug 2019","29","GT","-0.059","-0.059"
"MG","09 Aug 2019","29","IGS","29.222","14.565"
"MG","09 Aug 2019","29","ST","35.499","33.714"
"MG","09 Aug 2019","30","CCGT/COGEN/TRIGEN","2865.768","2646.760"
"MG","09 Aug 2019","30","GT","-0.057","-0.057"
"MG","09 Aug 2019","30","IGS","25.671","11.835"
"MG","09 Aug 2019","30","ST","34.931","33.133"
"MG","09 Aug 2019","31","CCGT/COGEN/TRIGEN","2860.239","2640.964"
"MG","09 Aug 2019","31","GT","-0.058","-0.058"
"MG","09 Aug 2019","31","IGS","23.582","10.767"
"MG","09 Aug 2019","31","ST","34.856","33.049"
"MG","09 Aug 2019","32","CCGT/COGEN/TRIGEN","2868.639","2655.386"
"MG","09 Aug 2019","32","GT","-0.057","-0.057"
"MG","09 Aug 2019","32","IGS","23.019","10.561"
"MG","09 Aug 2019","32","ST","36.194","34.366"
"MG","09 Aug 2019","33","CCGT/COGEN/TRIGEN","2869.199","2656.292"
"MG","09 Aug 2019","33","GT","-0.049","-0.049"
"MG","09 Aug 2019","33","IGS","16.832","6.366"
"MG","09 Aug 2019","33","ST","36.742","34.916"
"MG","09 Aug 2019","34","CCGT/COGEN/TRIGEN","2874.791","2662.318"
"MG","09 Aug 2019","34","GT","-0.047","-0.047"
"MG","09 Aug 2019","34","IGS","12.667","4.125"
"MG","09 Aug 2019","34","ST","35.526","33.673"
"MG","09 Aug 2019","35","CCGT/COGEN/TRIGEN","2871.291","2659.611"
"MG","09 Aug 2019","35","GT","-0.049","-0.049"
"MG","09 Aug 2019","35","IGS","9.370","2.781"
"MG","09 Aug 2019","35","ST","33.245","31.395"
"MG","09 Aug 2019","36","CCGT/COGEN/TRIGEN","2868.514","2657.842"
"MG","09 Aug 2019","36","GT","-0.032","-0.032"
"MG","09 Aug 2019","36","IGS","6.475","1.430"
"MG","09 Aug 2019","36","ST","33.580","31.717"
"MG","09 Aug 2019","37","CCGT/COGEN/TRIGEN","2865.774","2655.048"
"MG","09 Aug 2019","37","GT","-0.033","-0.033"
"MG","09 Aug 2019","37","IGS","3.490","0.622"
"MG","09 Aug 2019","37","ST","34.438","32.689"
"MG","09 Aug 2019","38","CCGT/COGEN/TRIGEN","2886.320","2675.456"
"MG","09 Aug 2019","38","GT","-0.034","-0.034"
"MG","09 Aug 2019","38","IGS","1.250","0.107"
"MG","09 Aug 2019","38","ST","35.049","33.343"
"MG","09 Aug 2019","39","CCGT/COGEN/TRIGEN","2929.197","2718.114"
"MG","09 Aug 2019","39","GT","-0.033","-0.033"
"MG","09 Aug 2019","39","IGS","0.019","-0.004"
"MG","09 Aug 2019","39","ST","36.458","34.731"
"MG","09 Aug 2019","40","CCGT/COGEN/TRIGEN","2944.298","2732.711"
"MG","09 Aug 2019","40","GT","-0.035","-0.035"
"MG","09 Aug 2019","40","IGS","-0.004","-0.004"
"MG","09 Aug 2019","40","ST","37.262","35.524"
"MG","09 Aug 2019","41","CCGT/COGEN/TRIGEN","2942.027","2730.630"
"MG","09 Aug 2019","41","GT","-0.035","-0.035"
"MG","09 Aug 2019","41","IGS","-0.004","-0.004"
"MG","09 Aug 2019","41","ST","38.150","36.430"
"MG","09 Aug 2019","42","CCGT/COGEN/TRIGEN","2958.104","2746.806"
"MG","09 Aug 2019","42","GT","-0.034","-0.034"
"MG","09 Aug 2019","42","IGS","-0.004","-0.004"
"MG","09 Aug 2019","42","ST","39.844","38.136"
"MG","09 Aug 2019","43","CCGT/COGEN/TRIGEN","2949.133","2738.358"
"MG","09 Aug 2019","43","GT","-0.052","-0.052"
"MG","09 Aug 2019","43","IGS","-0.006","-0.006"
"MG","09 Aug 2019","43","ST","39.741","38.027"
"MG","09 Aug 2019","44","CCGT/COGEN/TRIGEN","2929.678","2719.378"
"MG","09 Aug 2019","44","GT","-0.052","-0.052"
"MG","09 Aug 2019","44","IGS","-0.016","-0.016"
"MG","09 Aug 2019","44","ST","39.749","38.007"
"MG","09 Aug 2019","45","CCGT/COGEN/TRIGEN","2878.852","2668.964"
"MG","09 Aug 2019","45","GT","-0.051","-0.051"
"MG","09 Aug 2019","45","IGS","-0.004","-0.004"
"MG","09 Aug 2019","45","ST","40.269","38.521"
"MG","09 Aug 2019","46","CCGT/COGEN/TRIGEN","2839.486","2629.637"
"MG","09 Aug 2019","46","GT","-0.044","-0.044"
"MG","09 Aug 2019","46","IGS","-0.004","-0.004"
"MG","09 Aug 2019","46","ST","39.450","37.716"
"MG","09 Aug 2019","47","CCGT/COGEN/TRIGEN","2803.940","2593.813"
"MG","09 Aug 2019","47","GT","-0.035","-0.035"
"MG","09 Aug 2019","47","IGS","-0.004","-0.004"
"MG","09 Aug 2019","47","ST","39.074","37.354"
"MG","09 Aug 2019","48","CCGT/COGEN/TRIGEN","2763.799","2552.328"
"MG","09 Aug 2019","48","GT","-0.034","-0.034"
"MG","09 Aug 2019","48","IGS","-0.016","-0.016"
"MG","09 Aug 2019","48","ST","38.453","36.729"
"MG","10 Aug 2019","1","CCGT/COGEN/TRIGEN","2689.844","2478.818"
"MG","10 Aug 2019","1","GT","-0.034","-0.034"
"MG","10 Aug 2019","1","IGS","-0.006","-0.006"
"MG","10 Aug 2019","1","ST","38.453","36.709"
"MG","10 Aug 2019","2","CCGT/COGEN/TRIGEN","2649.032","2437.559"
"MG","10 Aug 2019","2","GT","-0.034","-0.034"
"MG","10 Aug 2019","2","IGS","-0.004","-0.004"
"MG","10 Aug 2019","2","ST","38.489","36.791"
"MG","10 Aug 2019","3","CCGT/COGEN/TRIGEN","2608.943","2397.650"
"MG","10 Aug 2019","3","GT","-0.033","-0.033"
"MG","10 Aug 2019","3","IGS","-0.004","-0.004"
"MG","10 Aug 2019","3","ST","38.723","37.020"
"MG","10 Aug 2019","4","CCGT/COGEN/TRIGEN","2574.511","2364.193"
"MG","10 Aug 2019","4","GT","-0.033","-0.033"
"MG","10 Aug 2019","4","IGS","-0.004","-0.004"
"MG","10 Aug 2019","4","ST","38.343","36.636"
"MG","10 Aug 2019","5","CCGT/COGEN/TRIGEN","2533.944","2323.121"
"MG","10 Aug 2019","5","GT","-0.034","-0.034"
"MG","10 Aug 2019","5","IGS","-0.004","-0.004"
"MG","10 Aug 2019","5","ST","38.511","36.807"
"MG","10 Aug 2019","6","CCGT/COGEN/TRIGEN","2513.037","2302.508"
"MG","10 Aug 2019","6","GT","-0.033","-0.033"
"MG","10 Aug 2019","6","IGS","-0.006","-0.006"
"MG","10 Aug 2019","6","ST","38.737","37.025"
"MG","10 Aug 2019","7","CCGT/COGEN/TRIGEN","2480.877","2271.339"
"MG","10 Aug 2019","7","GT","-0.034","-0.034"
"MG","10 Aug 2019","7","IGS","-0.004","-0.004"
"MG","10 Aug 2019","7","ST","39.559","37.853"
"MG","10 Aug 2019","8","CCGT/COGEN/TRIGEN","2468.272","2258.658"
"MG","10 Aug 2019","8","GT","-0.034","-0.034"
"MG","10 Aug 2019","8","IGS","-0.004","-0.004"
"MG","10 Aug 2019","8","ST","38.680","36.962"
"MG","10 Aug 2019","9","CCGT/COGEN/TRIGEN","2465.644","2255.824"
"MG","10 Aug 2019","9","GT","-0.034","-0.034"
"MG","10 Aug 2019","9","IGS","-0.004","-0.004"
"MG","10 Aug 2019","9","ST","39.112","37.396"
"MG","10 Aug 2019","10","CCGT/COGEN/TRIGEN","2466.248","2255.557"
"MG","10 Aug 2019","10","GT","-0.034","-0.034"
"MG","10 Aug 2019","10","IGS","-0.004","-0.004"
"MG","10 Aug 2019","10","ST","39.357","37.613"
"MG","10 Aug 2019","11","CCGT/COGEN/TRIGEN","2480.637","2269.839"
"MG","10 Aug 2019","11","GT","-0.034","-0.034"
"MG","10 Aug 2019","11","IGS","-0.018","-0.018"
"MG","10 Aug 2019","11","ST","39.504","37.786"
"MG","10 Aug 2019","12","CCGT/COGEN/TRIGEN","2503.426","2292.762"
"MG","10 Aug 2019","12","GT","-0.033","-0.033"
"MG","10 Aug 2019","12","IGS","-0.004","-0.004"
"MG","10 Aug 2019","12","ST","39.888","38.140"
"MG","10 Aug 2019","13","CCGT/COGEN/TRIGEN","2538.104","2327.360"
"MG","10 Aug 2019","13","GT","-0.034","-0.034"
"MG","10 Aug 2019","13","IGS","-0.004","-0.004"
"MG","10 Aug 2019","13","ST","38.194","36.439"
"MG","10 Aug 2019","14","CCGT/COGEN/TRIGEN","2572.636","2361.698"
"MG","10 Aug 2019","14","GT","-0.035","-0.035"
"MG","10 Aug 2019","14","IGS","-0.004","-0.004"
"MG","10 Aug 2019","14","ST","36.883","35.138"
"MG","10 Aug 2019","15","CCGT/COGEN/TRIGEN","2603.924","2394.381"
"MG","10 Aug 2019","15","GT","-0.031","-0.031"
"MG","10 Aug 2019","15","IGS","0.478","0.016"
"MG","10 Aug 2019","15","ST","37.769","36.012"
"MG","10 Aug 2019","16","CCGT/COGEN/TRIGEN","2661.812","2452.479"
"MG","10 Aug 2019","16","GT","-0.030","-0.030"
"MG","10 Aug 2019","16","IGS","2.047","0.177"
"MG","10 Aug 2019","16","ST","38.020","36.297"
"MG","10 Aug 2019","17","CCGT/COGEN/TRIGEN","2764.392","2555.335"
"MG","10 Aug 2019","17","GT","-0.032","-0.032"
"MG","10 Aug 2019","17","IGS","4.170","0.534"
"MG","10 Aug 2019","17","ST","35.897","34.155"
"MG","10 Aug 2019","18","CCGT/COGEN/TRIGEN","2852.807","2643.995"
"MG","10 Aug 2019","18","GT","-0.033","-0.033"
"MG","10 Aug 2019","18","IGS","7.130","1.305"
"MG","10 Aug 2019","18","ST","36.088","34.356"
"MG","10 Aug 2019","19","CCGT/COGEN/TRIGEN","2920.356","2710.746"
"MG","10 Aug 2019","19","GT","-0.031","-0.031"
"MG","10 Aug 2019","19","IGS","10.563","3.064"
"MG","10 Aug 2019","19","ST","35.459","33.700"
"MG","10 Aug 2019","20","CCGT/COGEN/TRIGEN","2949.003","2740.098"
"MG","10 Aug 2019","20","GT","-0.032","-0.032"
"MG","10 Aug 2019","20","IGS","14.806","4.541"
"MG","10 Aug 2019","20","ST","34.962","33.197"
"MG","10 Aug 2019","21","CCGT/COGEN/TRIGEN","2992.806","2784.485"
"MG","10 Aug 2019","21","GT","-0.033","-0.033"
"MG","10 Aug 2019","21","IGS","20.059","6.152"
"MG","10 Aug 2019","21","ST","35.740","33.992"
"MG","10 Aug 2019","22","CCGT/COGEN/TRIGEN","3015.299","2807.209"
"MG","10 Aug 2019","22","GT","-0.032","-0.032"
"MG","10 Aug 2019","22","IGS","23.288","8.670"
"MG","10 Aug 2019","22","ST","36.777","35.022"
"MG","10 Aug 2019","23","CCGT/COGEN/TRIGEN","3032.050","2823.991"
"MG","10 Aug 2019","23","GT","-0.032","-0.032"
"MG","10 Aug 2019","23","IGS","20.896","5.798"
"MG","10 Aug 2019","23","ST","36.168","34.395"
"MG","10 Aug 2019","24","CCGT/COGEN/TRIGEN","2998.687","2789.485"
"MG","10 Aug 2019","24","GT","-0.033","-0.033"
"MG","10 Aug 2019","24","IGS","23.917","8.314"
