"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 Feb 2019","44","CCGT/COGEN/TRIGEN","2822.038","2632.711"
"MG","02 Feb 2019","44","GT","-0.036","-0.036"
"MG","02 Feb 2019","44","IGS","-0.002","-0.002"
"MG","02 Feb 2019","44","ST","54.104","52.748"
"MG","02 Feb 2019","45","CCGT/COGEN/TRIGEN","2785.666","2596.193"
"MG","02 Feb 2019","45","GT","-0.035","-0.035"
"MG","02 Feb 2019","45","IGS","-0.002","-0.002"
"MG","02 Feb 2019","45","ST","53.833","52.481"
"MG","02 Feb 2019","46","CCGT/COGEN/TRIGEN","2752.380","2562.887"
"MG","02 Feb 2019","46","GT","-0.032","-0.032"
"MG","02 Feb 2019","46","IGS","-0.002","-0.002"
"MG","02 Feb 2019","46","ST","52.492","51.135"
"MG","02 Feb 2019","47","CCGT/COGEN/TRIGEN","2697.939","2508.696"
"MG","02 Feb 2019","47","GT","-0.032","-0.032"
"MG","02 Feb 2019","47","IGS","-0.002","-0.002"
"MG","02 Feb 2019","47","ST","52.561","51.206"
"MG","02 Feb 2019","48","CCGT/COGEN/TRIGEN","2657.592","2468.408"
"MG","02 Feb 2019","48","GT","-0.033","-0.033"
"MG","02 Feb 2019","48","IGS","-0.002","-0.002"
"MG","02 Feb 2019","48","ST","52.068","50.729"
"MG","03 Feb 2019","1","CCGT/COGEN/TRIGEN","2590.459","2400.950"
"MG","03 Feb 2019","1","GT","-0.033","-0.033"
"MG","03 Feb 2019","1","IGS","-0.002","-0.002"
"MG","03 Feb 2019","1","ST","52.479","51.138"
"MG","03 Feb 2019","2","CCGT/COGEN/TRIGEN","2540.407","2351.158"
"MG","03 Feb 2019","2","GT","-0.032","-0.032"
"MG","03 Feb 2019","2","IGS","-0.002","-0.002"
"MG","03 Feb 2019","2","ST","52.641","51.304"
"MG","03 Feb 2019","3","CCGT/COGEN/TRIGEN","2491.106","2301.695"
"MG","03 Feb 2019","3","GT","-0.033","-0.033"
"MG","03 Feb 2019","3","IGS","-0.002","-0.002"
"MG","03 Feb 2019","3","ST","52.080","50.737"
"MG","03 Feb 2019","4","CCGT/COGEN/TRIGEN","2445.504","2255.532"
"MG","03 Feb 2019","4","GT","-0.032","-0.032"
"MG","03 Feb 2019","4","IGS","-0.002","-0.002"
"MG","03 Feb 2019","4","ST","53.493","52.158"
"MG","03 Feb 2019","5","CCGT/COGEN/TRIGEN","2419.312","2229.486"
"MG","03 Feb 2019","5","GT","-0.033","-0.033"
"MG","03 Feb 2019","5","IGS","-0.003","-0.003"
