"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","01 Mar 2019","22","GT","-0.069","-0.069"
"MG","01 Mar 2019","22","IGS","17.292","6.538"
"MG","01 Mar 2019","22","ST","55.772","52.465"
"MG","01 Mar 2019","23","CCGT/COGEN/TRIGEN","3197.387","3047.454"
"MG","01 Mar 2019","23","GT","-0.050","-0.050"
"MG","01 Mar 2019","23","IGS","17.416","6.875"
"MG","01 Mar 2019","23","ST","54.092","50.891"
"MG","01 Mar 2019","24","CCGT/COGEN/TRIGEN","3183.381","3033.649"
"MG","01 Mar 2019","24","GT","-0.036","-0.036"
"MG","01 Mar 2019","24","IGS","18.775","7.140"
"MG","01 Mar 2019","24","ST","53.736","50.661"
"MG","01 Mar 2019","25","CCGT/COGEN/TRIGEN","3159.373","3009.738"
"MG","01 Mar 2019","25","GT","-0.033","-0.033"
"MG","01 Mar 2019","25","IGS","17.554","6.253"
"MG","01 Mar 2019","25","ST","53.408","50.262"
"MG","01 Mar 2019","26","CCGT/COGEN/TRIGEN","3142.600","2993.564"
"MG","01 Mar 2019","26","GT","-0.033","-0.033"
"MG","01 Mar 2019","26","IGS","15.355","4.724"
"MG","01 Mar 2019","26","ST","54.571","51.379"
"MG","01 Mar 2019","27","CCGT/COGEN/TRIGEN","3173.791","3024.992"
"MG","01 Mar 2019","27","GT","-0.033","-0.033"
"MG","01 Mar 2019","27","IGS","15.406","4.366"
"MG","01 Mar 2019","27","ST","53.855","50.664"
"MG","01 Mar 2019","28","CCGT/COGEN/TRIGEN","3193.736","3045.044"
"MG","01 Mar 2019","28","GT","-0.032","-0.032"
"MG","01 Mar 2019","28","IGS","16.085","4.741"
"MG","01 Mar 2019","28","ST","53.550","50.354"
"MG","01 Mar 2019","29","CCGT/COGEN/TRIGEN","3210.990","3062.741"
"MG","01 Mar 2019","29","GT","-0.033","-0.033"
"MG","01 Mar 2019","29","IGS","17.202","6.748"
"MG","01 Mar 2019","29","ST","52.840","49.649"
"MG","01 Mar 2019","30","CCGT/COGEN/TRIGEN","3215.551","3067.118"
"MG","01 Mar 2019","30","GT","-0.034","-0.034"
"MG","01 Mar 2019","30","IGS","16.963","6.586"
"MG","01 Mar 2019","30","ST","52.652","49.475"
"MG","01 Mar 2019","31","CCGT/COGEN/TRIGEN","3210.769","3062.692"
"MG","01 Mar 2019","31","GT","-0.034","-0.034"
"MG","01 Mar 2019","31","IGS","16.129","6.084"
"MG","01 Mar 2019","31","ST","53.329","50.148"
"MG","01 Mar 2019","32","CCGT/COGEN/TRIGEN","3203.460","3055.549"
"MG","01 Mar 2019","32","GT","-0.035","-0.035"
"MG","01 Mar 2019","32","IGS","14.205","5.033"
"MG","01 Mar 2019","32","ST","52.111","48.931"
"MG","01 Mar 2019","33","CCGT/COGEN/TRIGEN","3226.113","3078.331"
"MG","01 Mar 2019","33","GT","-0.034","-0.034"
"MG","01 Mar 2019","33","IGS","13.119","5.032"
"MG","01 Mar 2019","33","ST","53.767","50.559"
"MG","01 Mar 2019","34","CCGT/COGEN/TRIGEN","3204.951","3056.391"
"MG","01 Mar 2019","34","GT","-0.034","-0.034"
"MG","01 Mar 2019","34","IGS","10.256","3.378"
"MG","01 Mar 2019","34","ST","53.408","50.188"
"MG","01 Mar 2019","35","CCGT/COGEN/TRIGEN","3187.008","3038.156"
"MG","01 Mar 2019","35","GT","-0.034","-0.034"
"MG","01 Mar 2019","35","IGS","7.461","2.192"
"MG","01 Mar 2019","35","ST","54.052","50.844"
"MG","01 Mar 2019","36","CCGT/COGEN/TRIGEN","3146.740","2998.073"
"MG","01 Mar 2019","36","GT","-0.032","-0.032"
"MG","01 Mar 2019","36","IGS","5.277","1.388"
"MG","01 Mar 2019","36","ST","53.930","50.735"
"MG","01 Mar 2019","37","CCGT/COGEN/TRIGEN","3069.315","2920.639"
"MG","01 Mar 2019","37","GT","-0.033","-0.033"
"MG","01 Mar 2019","37","IGS","2.533","0.332"
"MG","01 Mar 2019","37","ST","54.467","51.254"
"MG","01 Mar 2019","38","CCGT/COGEN/TRIGEN","3042.753","2893.926"
"MG","01 Mar 2019","38","GT","-0.033","-0.033"
"MG","01 Mar 2019","38","IGS","1.074","0.031"
"MG","01 Mar 2019","38","ST","53.497","50.290"
"MG","01 Mar 2019","39","CCGT/COGEN/TRIGEN","3040.099","2890.942"
"MG","01 Mar 2019","39","GT","-0.036","-0.036"
"MG","01 Mar 2019","39","IGS","0.100","0.000"
"MG","01 Mar 2019","39","ST","53.895","50.659"
"MG","01 Mar 2019","40","CCGT/COGEN/TRIGEN","3024.415","2875.332"
"MG","01 Mar 2019","40","GT","-0.034","-0.034"
"MG","01 Mar 2019","40","IGS","-0.002","-0.002"
"MG","01 Mar 2019","40","ST","55.190","52.012"
"MG","01 Mar 2019","41","CCGT/COGEN/TRIGEN","2997.226","2848.012"
"MG","01 Mar 2019","41","GT","-0.035","-0.035"
"MG","01 Mar 2019","41","IGS","-0.002","-0.002"
"MG","01 Mar 2019","41","ST","56.160","53.070"
"MG","01 Mar 2019","42","CCGT/COGEN/TRIGEN","2967.467","2818.012"
"MG","01 Mar 2019","42","GT","-0.033","-0.033"
"MG","01 Mar 2019","42","IGS","-0.002","-0.002"
"MG","01 Mar 2019","42","ST","55.719","52.619"
"MG","01 Mar 2019","43","CCGT/COGEN/TRIGEN","2955.333","2805.829"
"MG","01 Mar 2019","43","GT","-0.035","-0.035"
"MG","01 Mar 2019","43","IGS","-0.003","-0.003"
"MG","01 Mar 2019","43","ST","54.565","51.314"
"MG","01 Mar 2019","44","CCGT/COGEN/TRIGEN","2913.572","2764.321"
"MG","01 Mar 2019","44","GT","-0.034","-0.034"
"MG","01 Mar 2019","44","IGS","-0.002","-0.002"
"MG","01 Mar 2019","44","ST","56.332","53.117"
"MG","01 Mar 2019","45","CCGT/COGEN/TRIGEN","2859.143","2710.259"
"MG","01 Mar 2019","45","GT","-0.034","-0.034"
"MG","01 Mar 2019","45","IGS","-0.002","-0.002"
"MG","01 Mar 2019","45","ST","57.239","54.029"
"MG","01 Mar 2019","46","CCGT/COGEN/TRIGEN","2796.137","2647.592"
"MG","01 Mar 2019","46","GT","-0.034","-0.034"
"MG","01 Mar 2019","46","IGS","-0.002","-0.002"
"MG","01 Mar 2019","46","ST","56.187","53.018"
"MG","01 Mar 2019","47","CCGT/COGEN/TRIGEN","2739.728","2591.217"
"MG","01 Mar 2019","47","GT","-0.033","-0.033"
"MG","01 Mar 2019","47","IGS","-0.002","-0.002"
"MG","01 Mar 2019","47","ST","55.513","52.304"
"MG","01 Mar 2019","48","CCGT/COGEN/TRIGEN","2679.424","2530.805"
"MG","01 Mar 2019","48","GT","-0.033","-0.033"
"MG","01 Mar 2019","48","IGS","-0.002","-0.002"
"MG","01 Mar 2019","48","ST","54.219","51.018"
"MG","02 Mar 2019","1","CCGT/COGEN/TRIGEN","2617.722","2469.208"
"MG","02 Mar 2019","1","GT","-0.033","-0.033"
"MG","02 Mar 2019","1","IGS","-0.002","-0.002"
"MG","02 Mar 2019","1","ST","54.766","51.574"
"MG","02 Mar 2019","2","CCGT/COGEN/TRIGEN","2564.830","2416.188"
"MG","02 Mar 2019","2","GT","-0.032","-0.032"
"MG","02 Mar 2019","2","IGS","-0.002","-0.002"
"MG","02 Mar 2019","2","ST","55.943","52.753"
"MG","02 Mar 2019","3","CCGT/COGEN/TRIGEN","2510.940","2362.128"
"MG","02 Mar 2019","3","GT","-0.033","-0.033"
"MG","02 Mar 2019","3","IGS","-0.003","-0.003"
"MG","02 Mar 2019","3","ST","54.600","51.394"
"MG","02 Mar 2019","4","CCGT/COGEN/TRIGEN","2473.172","2324.380"
"MG","02 Mar 2019","4","GT","-0.033","-0.033"
"MG","02 Mar 2019","4","IGS","-0.002","-0.002"
"MG","02 Mar 2019","4","ST","54.293","51.073"
"MG","02 Mar 2019","5","CCGT/COGEN/TRIGEN","2432.164","2283.404"
"MG","02 Mar 2019","5","GT","-0.032","-0.032"
"MG","02 Mar 2019","5","IGS","-0.002","-0.002"
"MG","02 Mar 2019","5","ST","54.680","51.480"
"MG","02 Mar 2019","6","CCGT/COGEN/TRIGEN","2406.661","2257.871"
"MG","02 Mar 2019","6","GT","-0.034","-0.034"
"MG","02 Mar 2019","6","IGS","-0.002","-0.002"
"MG","02 Mar 2019","6","ST","56.530","53.317"
"MG","02 Mar 2019","7","CCGT/COGEN/TRIGEN","2383.449","2234.752"
"MG","02 Mar 2019","7","GT","-0.032","-0.032"
"MG","02 Mar 2019","7","IGS","-0.002","-0.002"
"MG","02 Mar 2019","7","ST","55.828","52.626"
"MG","02 Mar 2019","8","CCGT/COGEN/TRIGEN","2360.858","2211.802"
"MG","02 Mar 2019","8","GT","-0.033","-0.033"
"MG","02 Mar 2019","8","IGS","-0.002","-0.002"
"MG","02 Mar 2019","8","ST","55.915","52.929"
"MG","02 Mar 2019","9","CCGT/COGEN/TRIGEN","2348.706","2199.595"
"MG","02 Mar 2019","9","GT","-0.032","-0.032"
"MG","02 Mar 2019","9","IGS","-0.002","-0.002"
"MG","02 Mar 2019","9","ST","55.262","52.635"
