"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","01 Jul 2019","48","IGS","-0.004","-0.004"
"MG","01 Jul 2019","48","ST","47.752","45.948"
"MG","02 Jul 2019","1","CCGT/COGEN/TRIGEN","2786.063","2559.075"
"MG","02 Jul 2019","1","GT","-0.032","-0.032"
"MG","02 Jul 2019","1","IGS","-0.004","-0.004"
"MG","02 Jul 2019","1","ST","47.902","46.113"
"MG","02 Jul 2019","2","CCGT/COGEN/TRIGEN","2708.690","2480.966"
"MG","02 Jul 2019","2","GT","-0.032","-0.032"
"MG","02 Jul 2019","2","IGS","-0.004","-0.004"
"MG","02 Jul 2019","2","ST","46.675","44.884"
"MG","02 Jul 2019","3","CCGT/COGEN/TRIGEN","2679.576","2451.628"
"MG","02 Jul 2019","3","GT","-0.033","-0.033"
"MG","02 Jul 2019","3","IGS","-0.016","-0.016"
"MG","02 Jul 2019","3","ST","46.604","44.811"
"MG","02 Jul 2019","4","CCGT/COGEN/TRIGEN","2642.089","2414.339"
"MG","02 Jul 2019","4","GT","-0.032","-0.032"
"MG","02 Jul 2019","4","IGS","-0.006","-0.006"
"MG","02 Jul 2019","4","ST","46.410","44.653"
"MG","02 Jul 2019","5","CCGT/COGEN/TRIGEN","2612.069","2384.483"
"MG","02 Jul 2019","5","GT","-0.033","-0.033"
"MG","02 Jul 2019","5","IGS","-0.004","-0.004"
"MG","02 Jul 2019","5","ST","46.417","44.667"
"MG","02 Jul 2019","6","CCGT/COGEN/TRIGEN","2573.721","2347.078"
"MG","02 Jul 2019","6","GT","-0.033","-0.033"
"MG","02 Jul 2019","6","IGS","-0.004","-0.004"
"MG","02 Jul 2019","6","ST","46.589","44.839"
"MG","02 Jul 2019","7","CCGT/COGEN/TRIGEN","2549.774","2322.944"
"MG","02 Jul 2019","7","GT","-0.033","-0.033"
"MG","02 Jul 2019","7","IGS","-0.016","-0.016"
"MG","02 Jul 2019","7","ST","45.851","44.107"
"MG","02 Jul 2019","8","CCGT/COGEN/TRIGEN","2536.107","2309.109"
"MG","02 Jul 2019","8","GT","-0.033","-0.033"
"MG","02 Jul 2019","8","IGS","-0.004","-0.004"
"MG","02 Jul 2019","8","ST","46.177","44.417"
"MG","02 Jul 2019","9","CCGT/COGEN/TRIGEN","2538.791","2312.100"
"MG","02 Jul 2019","9","GT","-0.032","-0.032"
"MG","02 Jul 2019","9","IGS","-0.006","-0.006"
"MG","02 Jul 2019","9","ST","46.220","44.467"
"MG","02 Jul 2019","10","CCGT/COGEN/TRIGEN","2540.736","2314.006"
"MG","02 Jul 2019","10","GT","-0.033","-0.033"
"MG","02 Jul 2019","10","IGS","-0.004","-0.004"
"MG","02 Jul 2019","10","ST","46.387","44.597"
"MG","02 Jul 2019","11","CCGT/COGEN/TRIGEN","2569.829","2342.438"
"MG","02 Jul 2019","11","GT","-0.033","-0.033"
"MG","02 Jul 2019","11","IGS","-0.004","-0.004"
"MG","02 Jul 2019","11","ST","46.089","44.342"
"MG","02 Jul 2019","12","CCGT/COGEN/TRIGEN","2618.705","2391.397"
"MG","02 Jul 2019","12","GT","-0.033","-0.033"
"MG","02 Jul 2019","12","IGS","-0.004","-0.004"
"MG","02 Jul 2019","12","ST","45.474","43.718"
