"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","01 Apr 2019","22","GT","-0.031","-0.031"
"MG","01 Apr 2019","22","IGS","13.048","3.504"
"MG","01 Apr 2019","22","ST","45.799","43.981"
"MG","01 Apr 2019","23","CCGT/COGEN/TRIGEN","3217.480","3043.888"
"MG","01 Apr 2019","23","GT","-0.031","-0.031"
"MG","01 Apr 2019","23","IGS","15.288","4.188"
"MG","01 Apr 2019","23","ST","44.554","42.724"
"MG","01 Apr 2019","24","CCGT/COGEN/TRIGEN","3193.447","3017.530"
"MG","01 Apr 2019","24","GT","-0.031","-0.031"
"MG","01 Apr 2019","24","IGS","16.165","4.458"
"MG","01 Apr 2019","24","ST","45.789","43.941"
"MG","01 Apr 2019","25","CCGT/COGEN/TRIGEN","3159.613","2984.104"
"MG","01 Apr 2019","25","GT","-0.032","-0.032"
"MG","01 Apr 2019","25","IGS","19.992","7.915"
"MG","01 Apr 2019","25","ST","44.888","43.047"
"MG","01 Apr 2019","26","CCGT/COGEN/TRIGEN","3159.122","2984.085"
"MG","01 Apr 2019","26","GT","-0.033","-0.033"
"MG","01 Apr 2019","26","IGS","18.428","6.620"
"MG","01 Apr 2019","26","ST","45.336","43.501"
"MG","01 Apr 2019","27","CCGT/COGEN/TRIGEN","3184.514","3008.610"
"MG","01 Apr 2019","27","GT","-0.034","-0.034"
"MG","01 Apr 2019","27","IGS","19.404","6.767"
"MG","01 Apr 2019","27","ST","42.102","40.263"
"MG","01 Apr 2019","28","CCGT/COGEN/TRIGEN","3212.501","3036.153"
"MG","01 Apr 2019","28","GT","-0.033","-0.033"
"MG","01 Apr 2019","28","IGS","18.100","5.762"
"MG","01 Apr 2019","28","ST","43.879","42.049"
"MG","01 Apr 2019","29","CCGT/COGEN/TRIGEN","3225.806","3048.997"
"MG","01 Apr 2019","29","GT","-0.032","-0.032"
"MG","01 Apr 2019","29","IGS","15.607","4.560"
"MG","01 Apr 2019","29","ST","43.761","41.950"
"MG","01 Apr 2019","30","CCGT/COGEN/TRIGEN","3228.669","3051.406"
"MG","01 Apr 2019","30","GT","-0.033","-0.033"
"MG","01 Apr 2019","30","IGS","14.444","3.864"
"MG","01 Apr 2019","30","ST","42.247","40.453"
"MG","01 Apr 2019","31","CCGT/COGEN/TRIGEN","3230.742","3053.598"
"MG","01 Apr 2019","31","GT","-0.033","-0.033"
"MG","01 Apr 2019","31","IGS","10.879","2.261"
"MG","01 Apr 2019","31","ST","41.588","39.875"
"MG","01 Apr 2019","32","CCGT/COGEN/TRIGEN","3244.134","3067.939"
"MG","01 Apr 2019","32","GT","-0.035","-0.035"
"MG","01 Apr 2019","32","IGS","9.760","1.696"
"MG","01 Apr 2019","32","ST","40.492","38.742"
"MG","01 Apr 2019","33","CCGT/COGEN/TRIGEN","3237.674","3061.830"
"MG","01 Apr 2019","33","GT","-0.031","-0.031"
"MG","01 Apr 2019","33","IGS","9.328","1.784"
"MG","01 Apr 2019","33","ST","40.767","39.006"
"MG","01 Apr 2019","34","CCGT/COGEN/TRIGEN","3208.032","3031.188"
"MG","01 Apr 2019","34","GT","-0.031","-0.031"
"MG","01 Apr 2019","34","IGS","7.884","2.107"
"MG","01 Apr 2019","34","ST","42.117","40.386"
"MG","01 Apr 2019","35","CCGT/COGEN/TRIGEN","3178.514","3002.097"
"MG","01 Apr 2019","35","GT","-0.029","-0.029"
"MG","01 Apr 2019","35","IGS","6.074","1.492"
"MG","01 Apr 2019","35","ST","41.220","39.480"
