"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","01 May 2019","23","IGS","16.404","7.115"
"MG","01 May 2019","23","ST","48.974","46.514"
"MG","01 May 2019","24","CCGT/COGEN/TRIGEN","2851.232","2692.717"
"MG","01 May 2019","24","GT","-0.031","-0.031"
"MG","01 May 2019","24","IGS","15.858","5.841"
"MG","01 May 2019","24","ST","49.736","47.274"
"MG","01 May 2019","25","CCGT/COGEN/TRIGEN","2833.630","2675.263"
"MG","01 May 2019","25","GT","-0.032","-0.032"
"MG","01 May 2019","25","IGS","16.501","6.821"
"MG","01 May 2019","25","ST","49.441","46.965"
"MG","01 May 2019","26","CCGT/COGEN/TRIGEN","2837.180","2678.894"
"MG","01 May 2019","26","GT","-0.031","-0.031"
"MG","01 May 2019","26","IGS","16.166","6.909"
"MG","01 May 2019","26","ST","48.344","45.875"
"MG","01 May 2019","27","CCGT/COGEN/TRIGEN","2847.530","2689.519"
"MG","01 May 2019","27","GT","-0.031","-0.031"
"MG","01 May 2019","27","IGS","17.291","7.915"
"MG","01 May 2019","27","ST","48.737","46.293"
"MG","01 May 2019","28","CCGT/COGEN/TRIGEN","2847.563","2689.202"
"MG","01 May 2019","28","GT","-0.031","-0.031"
"MG","01 May 2019","28","IGS","19.523","9.490"
"MG","01 May 2019","28","ST","49.315","46.869"
"MG","01 May 2019","29","CCGT/COGEN/TRIGEN","2853.743","2694.976"
"MG","01 May 2019","29","GT","-0.032","-0.032"
"MG","01 May 2019","29","IGS","20.752","10.825"
"MG","01 May 2019","29","ST","48.955","46.505"
"MG","01 May 2019","30","CCGT/COGEN/TRIGEN","2864.760","2705.884"
"MG","01 May 2019","30","GT","-0.032","-0.032"
"MG","01 May 2019","30","IGS","17.309","7.812"
"MG","01 May 2019","30","ST","49.198","46.716"
"MG","01 May 2019","31","CCGT/COGEN/TRIGEN","2875.778","2717.204"
"MG","01 May 2019","31","GT","-0.032","-0.032"
"MG","01 May 2019","31","IGS","14.155","5.116"
"MG","01 May 2019","31","ST","48.738","46.291"
"MG","01 May 2019","32","CCGT/COGEN/TRIGEN","2877.586","2718.872"
"MG","01 May 2019","32","GT","-0.032","-0.032"
"MG","01 May 2019","32","IGS","13.510","5.282"
"MG","01 May 2019","32","ST","48.056","45.539"
"MG","01 May 2019","33","CCGT/COGEN/TRIGEN","2890.841","2732.486"
"MG","01 May 2019","33","GT","-0.033","-0.033"
"MG","01 May 2019","33","IGS","11.373","4.559"
"MG","01 May 2019","33","ST","47.603","45.097"
