"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","01 Jan 2018","1","86.60","85.43","0.16","0.24","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","2","84.78","83.45","0.26","0.29","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","3","81.36","80.56","0.26","-0.24","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","4","81.32","80.56","0.25","-0.27","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","5","81.58","80.55","0.20","0.05","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","6","81.31","80.03","0.21","0.29","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","7","79.82","78.20","0.20","0.65","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","8","79.38","77.91","0.21","0.48","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","9","78.26","76.86","0.20","0.43","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","10","77.79","76.48","0.17","0.36","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","11","78.31","76.86","0.17","0.51","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","12","78.19","76.90","0.24","0.28","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","13","77.70","76.51","0.28","0.13","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","14","77.58","76.51","0.37","-0.08","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","15","76.00","74.83","0.54","-0.14","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","16","79.05","77.96","0.57","-0.25","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","17","80.07","78.65","0.76","-0.12","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","18","82.04","80.68","0.53","0.05","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","19","85.74","84.37","0.51","0.08","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","20","86.97","85.89","0.34","-0.04","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","21","87.79","86.84","0.32","-0.14","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","22","82.06","81.17","0.25","-0.13","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","23","82.05","81.18","0.24","-0.15","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","24","82.12","81.17","0.24","-0.06","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","25","81.63","80.70","0.24","-0.09","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","26","82.18","81.18","0.24","-0.02","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","27","82.19","81.18","0.24","-0.01","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","28","80.29","79.15","0.24","0.13","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","29","80.37","79.14","0.25","0.20","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","30","80.12","79.14","0.20","0.00","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","31","80.01","79.14","0.20","-0.10","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","32","80.13","79.14","0.24","-0.03","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","33","80.04","79.14","0.24","-0.11","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","34","79.47","78.67","0.33","-0.30","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","35","79.59","78.68","0.33","-0.20","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","36","79.56","78.67","0.47","-0.36","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","37","82.26","81.18","0.50","-0.19","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","38","86.65","85.93","0.48","-0.53","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","39","89.70","88.76","0.46","-0.30","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","40","91.72","90.82","0.44","-0.31","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","41","93.36","92.36","0.32","-0.09","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","42","93.26","92.49","0.31","-0.32","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","43","91.55","90.81","0.30","-0.34","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","44","89.61","88.76","0.32","-0.25","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","45","83.68","82.70","0.33","-0.13","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","46","81.91","80.71","0.33","0.10","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","47","88.87","87.74","0.45","-0.09","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","01 Jan 2018","48","97.80","96.57","0.44","0.01","0.00","0.22","0.2450","0.0198","0.2908"
"WEP","02 Jan 2018","1","87.81","86.46","0.39","0.21","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","2","86.81","85.84","0.27","-0.04","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","3","83.41","82.26","0.27","0.14","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","4","82.47","81.47","0.26","0.00","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","5","80.18","79.07","0.21","0.16","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","6","79.66","78.50","0.26","0.16","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","7","79.63","78.51","0.21","0.17","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","8","79.32","77.94","0.21","0.43","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","9","79.24","77.96","0.20","0.34","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","10","78.38","77.23","0.17","0.24","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","11","78.81","77.98","0.17","-0.09","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","12","77.98","77.07","0.19","-0.02","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","13","79.40","78.59","0.65","-0.58","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","14","81.35","81.27","0.05","-0.72","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","15","78.18","78.07","0.24","-0.87","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","16","79.61","79.27","0.44","-0.85","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","17","93.09","92.66","0.50","-0.81","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","18","93.37","92.61","0.35","-0.34","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","19","86.90","86.15","0.40","-0.39","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","20","82.95","82.40","0.22","-0.41","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","21","81.87","81.64","0.02","-0.53","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","22","84.13","83.84","0.26","-0.71","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","23","84.59","84.21","0.26","-0.62","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","24","83.61","82.96","0.26","-0.36","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","25","82.65","82.16","0.27","-0.52","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","26","82.53","82.17","0.27","-0.65","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","27","83.31","83.00","0.22","-0.65","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","28","82.56","82.16","0.22","-0.56","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","29","82.11","81.62","0.28","-0.53","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","30","82.08","81.64","0.22","-0.52","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","31","83.38","83.00","0.20","-0.56","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","32","83.45","82.85","0.25","-0.39","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","33","82.60","82.14","0.25","-0.54","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","34","82.08","81.61","0.27","-0.55","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","35","79.82","79.37","0.28","-0.57","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","36","78.75","78.69","0.22","-0.90","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","37","77.77","77.31","0.21","-0.49","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","38","78.94","78.81","0.21","-0.83","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","39","79.27","78.80","0.21","-0.48","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","40","79.79","79.27","0.37","-0.59","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","41","79.36","78.94","0.26","-0.58","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","42","89.04","89.12","0.15","-0.98","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","43","85.95","85.75","0.08","-0.62","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","44","79.95","79.35","0.27","-0.41","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","45","79.14","78.23","0.33","-0.17","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","46","76.81","76.22","0.28","-0.43","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","47","76.05","75.24","0.28","-0.22","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","02 Jan 2018","48","74.54","73.98","0.32","-0.50","0.00","0.22","0.2450","0.0176","0.2597"
"WEP","03 Jan 2018","1","76.48","76.18","0.03","-0.47","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","2","75.34","75.15","0.02","-0.56","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","3","75.61","75.04","0.02","-0.19","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","4","75.26","74.52","0.02","-0.02","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","5","73.52","72.97","0.02","-0.21","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","6","73.58","72.96","0.03","-0.14","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","7","72.46","71.76","0.02","-0.05","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","8","72.42","71.74","0.02","-0.08","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","9","72.46","71.77","0.02","-0.07","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","10","73.73","72.95","0.02","0.03","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","11","74.72","73.97","0.02","0.00","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","12","75.62","75.13","0.02","-0.26","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","13","76.93","76.46","0.27","-0.54","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","14","78.90","78.61","0.30","-0.75","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","15","76.68","76.18","0.43","-0.67","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","16","78.37","77.86","0.30","-0.52","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","17","81.58","81.07","0.32","-0.55","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","18","79.97","79.74","0.27","-0.77","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","19","81.62","81.17","0.27","-0.56","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","20","82.05","81.59","0.22","-0.50","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","21","85.20","85.25","0.04","-0.82","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","22","89.74","89.93","0.03","-0.96","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","23","88.06","87.56","0.25","-0.49","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","24","85.66","85.36","0.25","-0.68","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","25","83.99","83.81","0.30","-0.85","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","26","85.93","85.29","0.30","-0.40","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","27","88.66","88.60","0.29","-0.97","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","28","90.08","89.93","0.29","-0.87","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","29","89.89","89.93","0.30","-1.08","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","30","89.36","89.63","0.21","-1.21","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","31","89.77","89.93","0.21","-1.11","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","32","93.20","93.24","0.29","-1.07","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","33","90.08","89.93","0.30","-0.88","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","34","89.70","89.60","0.33","-0.97","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","35","84.40","84.23","0.34","-0.91","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","36","81.37","81.38","0.37","-1.11","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","37","79.82","79.71","0.25","-0.88","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","38","81.63","81.39","0.27","-0.77","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","39","84.05","83.81","0.25","-0.75","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","40","82.60","82.41","0.24","-0.79","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","41","81.49","81.39","0.08","-0.72","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","42","95.34","95.83","0.25","-1.47","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","43","94.82","94.81","0.22","-0.95","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","44","89.90","89.59","0.19","-0.62","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","45","81.39","81.06","0.10","-0.50","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","46","77.68","77.53","0.04","-0.63","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","47","76.54","76.22","0.36","-0.78","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","03 Jan 2018","48","76.06","75.52","0.35","-0.54","0.00","0.22","0.2450","0.0172","0.2537"
"WEP","04 Jan 2018","1","76.95","76.58","0.04","-0.40","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","2","74.71","74.56","0.02","-0.61","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","3","75.04","74.55","0.02","-0.27","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","4","73.57","72.98","0.02","-0.17","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","5","73.41","72.95","0.03","-0.31","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","6","72.23","71.54","0.03","-0.08","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","7","71.25","70.52","0.02","-0.03","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","8","72.27","71.51","0.03","-0.01","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","9","71.37","70.53","0.02","0.09","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","10","72.88","72.10","0.02","0.03","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","11","72.89","72.16","0.02","-0.03","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","12","75.29","74.55","0.09","-0.08","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","13","77.33","77.14","0.26","-0.81","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","14","79.54","79.30","0.29","-0.78","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","15","75.41","75.09","0.42","-0.84","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","16","77.75","77.61","0.28","-0.88","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","17","85.88","85.84","0.32","-1.02","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","18","84.03","83.82","0.25","-0.78","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","19","85.52","84.91","0.25","-0.37","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","20","86.82","86.53","0.04","-0.49","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","21","87.64","87.57","0.04","-0.70","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","22","92.65","93.06","0.06","-1.21","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","23","98.93","99.21","0.06","-1.07","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","24","97.53","97.46","0.05","-0.71","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","25","86.18","85.87","0.07","-0.49","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","26","92.26","92.05","0.18","-0.71","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","27","93.29","93.19","0.19","-0.83","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","28","95.45","95.02","0.22","-0.52","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","29","93.58","93.24","0.16","-0.56","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","30","89.04","88.85","0.03","-0.57","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","31","87.68","87.58","0.03","-0.67","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","32","89.54","89.64","0.02","-0.85","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","33","88.90","88.60","0.03","-0.47","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","34","85.25","85.36","0.04","-0.89","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","35","83.68","83.82","0.04","-0.92","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","36","79.64","79.48","0.23","-0.81","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","37","79.91","79.48","0.10","-0.41","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","38","81.29","81.39","0.25","-1.08","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","39","81.72","81.42","0.10","-0.53","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","40","83.74","83.47","0.10","-0.57","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","41","81.64","81.43","0.06","-0.59","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","42","95.53","95.60","0.24","-1.05","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","43","95.11","94.91","0.23","-0.76","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","44","87.02","86.90","0.10","-0.72","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","45","79.83","79.34","0.08","-0.33","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","46","77.79","77.26","0.08","-0.28","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","47","73.67","73.08","0.03","-0.18","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","04 Jan 2018","48","72.83","72.27","0.10","-0.27","0.00","0.22","0.2450","0.0172","0.2533"
"WEP","05 Jan 2018","1","77.84","77.22","0.22","-0.34","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","2","75.50","75.16","0.02","-0.42","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","3","74.87","74.55","0.02","-0.43","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","4","73.33","72.98","0.02","-0.40","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","5","71.86","71.52","0.03","-0.42","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","6","71.00","70.66","0.03","-0.42","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","7","70.89","70.52","0.03","-0.39","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","8","70.93","70.52","0.03","-0.36","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","9","71.12","70.52","0.03","-0.17","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","10","71.27","70.67","0.02","-0.15","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","11","73.46","72.94","0.02","-0.24","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","12","75.40","75.02","0.18","-0.53","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","13","77.39","77.19","0.28","-0.82","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","14","81.66","81.34","0.29","-0.71","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","15","73.51","73.19","0.09","-0.51","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","16","79.52","79.33","0.28","-0.82","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","17","89.15","89.20","0.32","-1.10","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","18","83.99","83.88","0.21","-0.84","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","19","85.94","85.68","0.25","-0.73","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","20","85.64","85.51","0.18","-0.79","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","21","86.87","87.04","0.04","-0.95","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","22","90.48","90.65","0.03","-0.93","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","23","84.49","84.51","0.03","-0.79","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","24","83.40","83.48","0.02","-0.84","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","25","81.98","82.42","0.03","-1.21","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","26","81.78","82.41","0.02","-1.39","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","27","83.36","83.44","0.26","-1.08","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","28","84.02","83.81","0.22","-0.75","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","29","84.69","84.54","0.32","-0.90","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","30","83.52","83.52","0.22","-0.95","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","31","83.40","83.44","0.22","-1.00","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","32","85.39","85.36","0.31","-1.01","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","33","82.92","82.84","0.34","-1.00","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","34","81.38","81.40","0.36","-1.12","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","35","79.37","79.48","0.38","-1.22","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","36","79.04","79.34","0.20","-1.24","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","37","77.34","77.43","0.21","-1.03","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","38","79.29","79.35","0.25","-1.05","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","39","84.02","84.45","0.20","-1.37","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","40","84.86","85.31","0.20","-1.39","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","41","84.82","85.19","0.15","-1.25","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","42","95.13","95.78","0.37","-1.75","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","43","92.65","92.48","0.25","-0.81","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","44","85.06","85.12","0.17","-0.97","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","45","78.04","78.21","0.10","-1.01","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","46","76.45","76.25","0.10","-0.64","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","47","72.65","72.31","0.04","-0.44","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","05 Jan 2018","48","71.72","71.43","0.19","-0.63","0.00","0.22","0.2450","0.0173","0.2540"
"WEP","06 Jan 2018","1","81.32","80.74","0.25","-0.43","0.00","0.22","0.2450","0.0182","0.2686"
"WEP","06 Jan 2018","2","81.28","80.70","0.02","-0.19","0.00","0.22","0.2450","0.0182","0.2686"
"WEP","06 Jan 2018","3","81.09","80.60","0.02","-0.28","0.00","0.22","0.2450","0.0182","0.2686"
