"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","06 Jan 2019","15","IGS","0.171","0.001"
"MG","06 Jan 2019","15","ST","49.203","47.756"
"MG","06 Jan 2019","16","CCGT/COGEN/TRIGEN","2505.615","2317.436"
"MG","06 Jan 2019","16","GT","-0.080","-0.080"
"MG","06 Jan 2019","16","IGS","1.013","0.066"
"MG","06 Jan 2019","16","ST","47.981","46.562"
"MG","06 Jan 2019","17","CCGT/COGEN/TRIGEN","2566.820","2378.998"
"MG","06 Jan 2019","17","GT","-0.080","-0.080"
"MG","06 Jan 2019","17","IGS","2.753","0.660"
"MG","06 Jan 2019","17","ST","49.304","47.891"
"MG","06 Jan 2019","18","CCGT/COGEN/TRIGEN","2622.362","2434.568"
"MG","06 Jan 2019","18","GT","-0.079","-0.079"
"MG","06 Jan 2019","18","IGS","4.884","1.515"
"MG","06 Jan 2019","18","ST","50.366","48.918"
"MG","06 Jan 2019","19","CCGT/COGEN/TRIGEN","2673.923","2486.316"
"MG","06 Jan 2019","19","GT","-0.081","-0.081"
"MG","06 Jan 2019","19","IGS","6.789","2.381"
"MG","06 Jan 2019","19","ST","50.234","48.814"
"MG","06 Jan 2019","20","CCGT/COGEN/TRIGEN","2722.708","2535.036"
"MG","06 Jan 2019","20","GT","-0.082","-0.082"
"MG","06 Jan 2019","20","IGS","8.027","2.964"
"MG","06 Jan 2019","20","ST","50.595","49.182"
"MG","06 Jan 2019","21","CCGT/COGEN/TRIGEN","2773.731","2585.888"
"MG","06 Jan 2019","21","GT","-0.082","-0.082"
"MG","06 Jan 2019","21","IGS","10.670","5.011"
"MG","06 Jan 2019","21","ST","49.485","48.084"
"MG","06 Jan 2019","22","CCGT/COGEN/TRIGEN","2799.508","2611.619"
"MG","06 Jan 2019","22","GT","-0.083","-0.083"
"MG","06 Jan 2019","22","IGS","12.888","6.470"
"MG","06 Jan 2019","22","ST","49.044","47.638"
"MG","06 Jan 2019","23","CCGT/COGEN/TRIGEN","2794.102","2605.838"
"MG","06 Jan 2019","23","GT","-0.082","-0.082"
"MG","06 Jan 2019","23","IGS","14.171","7.101"
"MG","06 Jan 2019","23","ST","49.286","47.871"
"MG","06 Jan 2019","24","CCGT/COGEN/TRIGEN","2782.686","2594.230"
"MG","06 Jan 2019","24","GT","-0.082","-0.082"
"MG","06 Jan 2019","24","IGS","14.950","7.168"
"MG","06 Jan 2019","24","ST","48.192","46.765"
"MG","06 Jan 2019","25","CCGT/COGEN/TRIGEN","2779.332","2591.155"
"MG","06 Jan 2019","25","GT","-0.083","-0.083"
"MG","06 Jan 2019","25","IGS","15.173","7.420"
"MG","06 Jan 2019","25","ST","48.855","47.427"
"MG","06 Jan 2019","26","CCGT/COGEN/TRIGEN","2779.671","2591.865"
"MG","06 Jan 2019","26","GT","-0.082","-0.082"
"MG","06 Jan 2019","26","IGS","14.363","6.858"
"MG","06 Jan 2019","26","ST","47.794","46.391"
"MG","06 Jan 2019","27","CCGT/COGEN/TRIGEN","2785.199","2596.695"
"MG","06 Jan 2019","27","GT","-0.083","-0.083"
"MG","06 Jan 2019","27","IGS","16.520","9.206"
"MG","06 Jan 2019","27","ST","47.975","46.516"
"MG","06 Jan 2019","28","CCGT/COGEN/TRIGEN","2793.187","2604.483"
"MG","06 Jan 2019","28","GT","-0.084","-0.084"
"MG","06 Jan 2019","28","IGS","15.777","8.815"
"MG","06 Jan 2019","28","ST","49.077","47.641"
"MG","06 Jan 2019","29","CCGT/COGEN/TRIGEN","2813.133","2625.532"
"MG","06 Jan 2019","29","GT","-0.083","-0.083"
"MG","06 Jan 2019","29","IGS","14.100","7.625"
"MG","06 Jan 2019","29","ST","49.070","47.619"
"MG","06 Jan 2019","30","CCGT/COGEN/TRIGEN","2806.778","2619.229"
"MG","06 Jan 2019","30","GT","-0.085","-0.085"
"MG","06 Jan 2019","30","IGS","13.426","6.977"
"MG","06 Jan 2019","30","ST","49.483","48.042"
"MG","06 Jan 2019","31","CCGT/COGEN/TRIGEN","2799.519","2611.942"
"MG","06 Jan 2019","31","GT","-0.085","-0.085"
"MG","06 Jan 2019","31","IGS","11.934","6.044"
"MG","06 Jan 2019","31","ST","48.690","47.260"
"MG","06 Jan 2019","32","CCGT/COGEN/TRIGEN","2814.518","2626.846"
"MG","06 Jan 2019","32","GT","-0.084","-0.084"
"MG","06 Jan 2019","32","IGS","9.597","3.626"
"MG","06 Jan 2019","32","ST","49.069","47.650"
"MG","06 Jan 2019","33","CCGT/COGEN/TRIGEN","2805.750","2617.772"
"MG","06 Jan 2019","33","GT","-0.085","-0.085"
"MG","06 Jan 2019","33","IGS","8.471","3.396"
"MG","06 Jan 2019","33","ST","49.442","48.059"
"MG","06 Jan 2019","34","CCGT/COGEN/TRIGEN","2804.389","2616.109"
"MG","06 Jan 2019","34","GT","-0.086","-0.086"
"MG","06 Jan 2019","34","IGS","7.070","2.725"
"MG","06 Jan 2019","34","ST","49.571","48.232"
"MG","06 Jan 2019","35","CCGT/COGEN/TRIGEN","2809.620","2620.956"
"MG","06 Jan 2019","35","GT","-0.084","-0.084"
"MG","06 Jan 2019","35","IGS","4.392","1.399"
"MG","06 Jan 2019","35","ST","48.269","46.971"
"MG","06 Jan 2019","36","CCGT/COGEN/TRIGEN","2812.588","2624.006"
"MG","06 Jan 2019","36","GT","-0.084","-0.084"
"MG","06 Jan 2019","36","IGS","3.093","0.833"
"MG","06 Jan 2019","36","ST","49.216","47.879"
"MG","06 Jan 2019","37","CCGT/COGEN/TRIGEN","2811.550","2623.075"
"MG","06 Jan 2019","37","GT","-0.083","-0.083"
"MG","06 Jan 2019","37","IGS","1.217","0.072"
"MG","06 Jan 2019","37","ST","49.580","48.235"
"MG","06 Jan 2019","38","CCGT/COGEN/TRIGEN","2835.580","2647.332"
"MG","06 Jan 2019","38","GT","-0.082","-0.082"
"MG","06 Jan 2019","38","IGS","0.289","0.004"
"MG","06 Jan 2019","38","ST","49.964","48.625"
"MG","06 Jan 2019","39","CCGT/COGEN/TRIGEN","2881.652","2693.288"
"MG","06 Jan 2019","39","GT","-0.074","-0.074"
"MG","06 Jan 2019","39","IGS","-0.001","-0.002"
"MG","06 Jan 2019","39","ST","50.159","48.827"
"MG","06 Jan 2019","40","CCGT/COGEN/TRIGEN","2907.843","2719.633"
"MG","06 Jan 2019","40","GT","-0.067","-0.067"
"MG","06 Jan 2019","40","IGS","-0.001","-0.001"
"MG","06 Jan 2019","40","ST","49.951","48.631"
"MG","06 Jan 2019","41","CCGT/COGEN/TRIGEN","2916.482","2728.468"
"MG","06 Jan 2019","41","GT","-0.059","-0.059"
"MG","06 Jan 2019","41","IGS","-0.001","-0.001"
"MG","06 Jan 2019","41","ST","49.851","48.503"
"MG","06 Jan 2019","42","CCGT/COGEN/TRIGEN","2926.680","2738.427"
"MG","06 Jan 2019","42","GT","-0.048","-0.048"
"MG","06 Jan 2019","42","IGS","-0.001","-0.001"
"MG","06 Jan 2019","42","ST","50.562","49.199"
"MG","06 Jan 2019","43","CCGT/COGEN/TRIGEN","2935.772","2747.181"
"MG","06 Jan 2019","43","GT","-0.035","-0.035"
"MG","06 Jan 2019","43","IGS","-0.001","-0.001"
"MG","06 Jan 2019","43","ST","50.677","49.342"
"MG","06 Jan 2019","44","CCGT/COGEN/TRIGEN","2916.200","2727.716"
"MG","06 Jan 2019","44","GT","-0.035","-0.035"
"MG","06 Jan 2019","44","IGS","-0.001","-0.001"
"MG","06 Jan 2019","44","ST","50.293","48.967"
"MG","06 Jan 2019","45","CCGT/COGEN/TRIGEN","2860.769","2672.031"
"MG","06 Jan 2019","45","GT","-0.037","-0.037"
"MG","06 Jan 2019","45","IGS","-0.002","-0.002"
"MG","06 Jan 2019","45","ST","48.865","47.547"
"MG","06 Jan 2019","46","CCGT/COGEN/TRIGEN","2796.467","2607.922"
"MG","06 Jan 2019","46","GT","-0.035","-0.035"
"MG","06 Jan 2019","46","IGS","-0.001","-0.001"
"MG","06 Jan 2019","46","ST","48.819","47.487"
"MG","06 Jan 2019","47","CCGT/COGEN/TRIGEN","2741.214","2551.596"
"MG","06 Jan 2019","47","GT","-0.034","-0.034"
"MG","06 Jan 2019","47","IGS","-0.001","-0.001"
"MG","06 Jan 2019","47","ST","49.203","47.876"
"MG","06 Jan 2019","48","CCGT/COGEN/TRIGEN","2671.769","2481.877"
"MG","06 Jan 2019","48","GT","-0.034","-0.034"
"MG","06 Jan 2019","48","IGS","-0.001","-0.001"
"MG","06 Jan 2019","48","ST","50.274","48.953"
"MG","07 Jan 2019","1","CCGT/COGEN/TRIGEN","2603.183","2413.429"
"MG","07 Jan 2019","1","GT","-0.034","-0.034"
"MG","07 Jan 2019","1","IGS","-0.001","-0.001"
"MG","07 Jan 2019","1","ST","49.827","48.489"
"MG","07 Jan 2019","2","CCGT/COGEN/TRIGEN","2549.040","2359.320"
"MG","07 Jan 2019","2","GT","-0.033","-0.033"
"MG","07 Jan 2019","2","IGS","-0.001","-0.001"
"MG","07 Jan 2019","2","ST","51.549","50.257"
"MG","07 Jan 2019","3","CCGT/COGEN/TRIGEN","2509.342","2319.837"
"MG","07 Jan 2019","3","GT","-0.034","-0.034"
"MG","07 Jan 2019","3","IGS","-0.001","-0.001"
"MG","07 Jan 2019","3","ST","50.732","49.443"
"MG","07 Jan 2019","4","CCGT/COGEN/TRIGEN","2482.492","2292.798"
"MG","07 Jan 2019","4","GT","-0.033","-0.033"
"MG","07 Jan 2019","4","IGS","-0.001","-0.001"
"MG","07 Jan 2019","4","ST","50.306","49.003"
"MG","07 Jan 2019","5","CCGT/COGEN/TRIGEN","2454.856","2264.876"
"MG","07 Jan 2019","5","GT","-0.033","-0.033"
"MG","07 Jan 2019","5","IGS","-0.002","-0.002"
"MG","07 Jan 2019","5","ST","50.883","49.560"
"MG","07 Jan 2019","6","CCGT/COGEN/TRIGEN","2423.686","2233.826"
"MG","07 Jan 2019","6","GT","-0.034","-0.034"
"MG","07 Jan 2019","6","IGS","-0.001","-0.001"
"MG","07 Jan 2019","6","ST","51.380","50.089"
"MG","07 Jan 2019","7","CCGT/COGEN/TRIGEN","2408.197","2218.112"
"MG","07 Jan 2019","7","GT","-0.033","-0.033"
"MG","07 Jan 2019","7","IGS","-0.001","-0.001"
"MG","07 Jan 2019","7","ST","50.224","48.945"
"MG","07 Jan 2019","8","CCGT/COGEN/TRIGEN","2398.519","2208.804"
"MG","07 Jan 2019","8","GT","-0.034","-0.034"
"MG","07 Jan 2019","8","IGS","-0.001","-0.001"
"MG","07 Jan 2019","8","ST","49.619","48.330"
"MG","07 Jan 2019","9","CCGT/COGEN/TRIGEN","2396.255","2206.425"
"MG","07 Jan 2019","9","GT","-0.034","-0.034"
"MG","07 Jan 2019","9","IGS","-0.001","-0.001"
"MG","07 Jan 2019","9","ST","49.575","48.270"
"MG","07 Jan 2019","10","CCGT/COGEN/TRIGEN","2397.631","2208.412"
"MG","07 Jan 2019","10","GT","-0.033","-0.033"
"MG","07 Jan 2019","10","IGS","-0.001","-0.001"
"MG","07 Jan 2019","10","ST","49.716","48.416"
"MG","07 Jan 2019","11","CCGT/COGEN/TRIGEN","2434.001","2244.726"
"MG","07 Jan 2019","11","GT","-0.033","-0.033"
"MG","07 Jan 2019","11","IGS","-0.001","-0.001"
"MG","07 Jan 2019","11","ST","50.638","49.342"
"MG","07 Jan 2019","12","CCGT/COGEN/TRIGEN","2492.284","2302.704"
"MG","07 Jan 2019","12","GT","-0.034","-0.034"
"MG","07 Jan 2019","12","IGS","-0.001","-0.001"
"MG","07 Jan 2019","12","ST","50.644","49.344"
"MG","07 Jan 2019","13","CCGT/COGEN/TRIGEN","2593.241","2403.469"
"MG","07 Jan 2019","13","GT","-0.034","-0.034"
"MG","07 Jan 2019","13","IGS","-0.002","-0.002"
"MG","07 Jan 2019","13","ST","51.174","49.877"
"MG","07 Jan 2019","14","CCGT/COGEN/TRIGEN","2677.190","2487.013"
"MG","07 Jan 2019","14","GT","-0.032","-0.032"
"MG","07 Jan 2019","14","IGS","-0.001","-0.001"
"MG","07 Jan 2019","14","ST","50.745","49.431"
"MG","07 Jan 2019","15","CCGT/COGEN/TRIGEN","2778.953","2589.496"
"MG","07 Jan 2019","15","GT","-0.030","-0.030"
"MG","07 Jan 2019","15","IGS","0.198","0.001"
"MG","07 Jan 2019","15","ST","51.479","50.167"
"MG","07 Jan 2019","16","CCGT/COGEN/TRIGEN","2898.141","2709.243"
"MG","07 Jan 2019","16","GT","-0.028","-0.028"
"MG","07 Jan 2019","16","IGS","1.162","0.033"
"MG","07 Jan 2019","16","ST","51.073","49.775"
"MG","07 Jan 2019","17","CCGT/COGEN/TRIGEN","3043.344","2854.418"
"MG","07 Jan 2019","17","GT","-0.029","-0.029"
"MG","07 Jan 2019","17","IGS","2.895","0.484"
"MG","07 Jan 2019","17","ST","51.380","50.106"
"MG","07 Jan 2019","18","CCGT/COGEN/TRIGEN","3154.850","2965.767"
"MG","07 Jan 2019","18","GT","-0.031","-0.031"
"MG","07 Jan 2019","18","IGS","5.066","1.361"
"MG","07 Jan 2019","18","ST","49.489","48.216"
"MG","07 Jan 2019","19","CCGT/COGEN/TRIGEN","3231.398","3042.756"
"MG","07 Jan 2019","19","GT","-0.033","-0.033"
"MG","07 Jan 2019","19","IGS","7.234","2.184"
"MG","07 Jan 2019","19","ST","50.201","48.913"
"MG","07 Jan 2019","20","CCGT/COGEN/TRIGEN","3265.803","3077.587"
"MG","07 Jan 2019","20","GT","-0.032","-0.032"
"MG","07 Jan 2019","20","IGS","9.305","3.193"
"MG","07 Jan 2019","20","ST","49.740","48.411"
"MG","07 Jan 2019","21","CCGT/COGEN/TRIGEN","3299.614","3111.063"
"MG","07 Jan 2019","21","GT","-0.034","-0.034"
"MG","07 Jan 2019","21","IGS","11.093","4.439"
"MG","07 Jan 2019","21","ST","48.634","47.256"
"MG","07 Jan 2019","22","CCGT/COGEN/TRIGEN","3320.228","3131.288"
"MG","07 Jan 2019","22","GT","-0.033","-0.033"
"MG","07 Jan 2019","22","IGS","12.494","5.237"
"MG","07 Jan 2019","22","ST","49.098","47.732"
"MG","07 Jan 2019","23","CCGT/COGEN/TRIGEN","3313.945","3125.192"
"MG","07 Jan 2019","23","GT","-0.033","-0.033"
"MG","07 Jan 2019","23","IGS","13.712","5.527"
"MG","07 Jan 2019","23","ST","48.558","47.196"
"MG","07 Jan 2019","24","CCGT/COGEN/TRIGEN","3298.029","3109.613"
"MG","07 Jan 2019","24","GT","-0.034","-0.034"
"MG","07 Jan 2019","24","IGS","14.400","5.780"
"MG","07 Jan 2019","24","ST","48.502","47.157"
"MG","07 Jan 2019","25","CCGT/COGEN/TRIGEN","3260.483","3072.061"
"MG","07 Jan 2019","25","GT","-0.033","-0.033"
"MG","07 Jan 2019","25","IGS","16.347","7.239"
"MG","07 Jan 2019","25","ST","47.052","45.703"
"MG","07 Jan 2019","26","CCGT/COGEN/TRIGEN","3256.247","3068.268"
"MG","07 Jan 2019","26","GT","-0.034","-0.034"
"MG","07 Jan 2019","26","IGS","16.493","7.608"
"MG","07 Jan 2019","26","ST","47.711","46.349"
"MG","07 Jan 2019","27","CCGT/COGEN/TRIGEN","3281.430","3093.741"
"MG","07 Jan 2019","27","GT","-0.034","-0.034"
"MG","07 Jan 2019","27","IGS","15.453","6.793"
"MG","07 Jan 2019","27","ST","47.790","46.409"
"MG","07 Jan 2019","28","CCGT/COGEN/TRIGEN","3298.018","3110.066"
"MG","07 Jan 2019","28","GT","-0.033","-0.033"
"MG","07 Jan 2019","28","IGS","15.049","6.419"
"MG","07 Jan 2019","28","ST","46.824","45.442"
"MG","07 Jan 2019","29","CCGT/COGEN/TRIGEN","3312.365","3124.819"
"MG","07 Jan 2019","29","GT","-0.034","-0.034"
"MG","07 Jan 2019","29","IGS","15.254","6.727"
"MG","07 Jan 2019","29","ST","46.144","44.801"
"MG","07 Jan 2019","30","CCGT/COGEN/TRIGEN","3305.701","3118.248"
"MG","07 Jan 2019","30","GT","-0.036","-0.036"
"MG","07 Jan 2019","30","IGS","15.236","7.029"
"MG","07 Jan 2019","30","ST","45.993","44.631"
"MG","07 Jan 2019","31","CCGT/COGEN/TRIGEN","3311.690","3124.643"
"MG","07 Jan 2019","31","GT","-0.035","-0.035"
"MG","07 Jan 2019","31","IGS","13.976","6.344"
"MG","07 Jan 2019","31","ST","46.550","45.199"
"MG","07 Jan 2019","32","CCGT/COGEN/TRIGEN","3312.080","3124.843"
"MG","07 Jan 2019","32","GT","-0.036","-0.036"
"MG","07 Jan 2019","32","IGS","12.483","5.440"
"MG","07 Jan 2019","32","ST","48.097","46.748"
"MG","07 Jan 2019","33","CCGT/COGEN/TRIGEN","3315.250","3127.534"
"MG","07 Jan 2019","33","GT","-0.035","-0.035"
"MG","07 Jan 2019","33","IGS","11.049","4.665"
"MG","07 Jan 2019","33","ST","49.476","48.125"
"MG","07 Jan 2019","34","CCGT/COGEN/TRIGEN","3314.250","3126.359"
"MG","07 Jan 2019","34","GT","-0.033","-0.033"
"MG","07 Jan 2019","34","IGS","8.630","3.371"
"MG","07 Jan 2019","34","ST","49.079","47.725"
"MG","07 Jan 2019","35","CCGT/COGEN/TRIGEN","3288.131","3098.841"
"MG","07 Jan 2019","35","GT","-0.036","-0.036"
"MG","07 Jan 2019","35","IGS","6.456","2.297"
"MG","07 Jan 2019","35","ST","46.278","45.771"
"MG","07 Jan 2019","36","CCGT/COGEN/TRIGEN","3243.630","3053.866"
"MG","07 Jan 2019","36","GT","-0.034","-0.034"
"MG","07 Jan 2019","36","IGS","4.298","1.249"
"MG","07 Jan 2019","36","ST","44.441","44.441"
"MG","07 Jan 2019","37","CCGT/COGEN/TRIGEN","3176.343","2986.741"
"MG","07 Jan 2019","37","GT","-0.035","-0.035"
"MG","07 Jan 2019","37","IGS","2.237","0.386"
"MG","07 Jan 2019","37","ST","43.688","43.688"
"MG","07 Jan 2019","38","CCGT/COGEN/TRIGEN","3161.455","2971.833"
"MG","07 Jan 2019","38","GT","-0.036","-0.036"
"MG","07 Jan 2019","38","IGS","0.708","0.017"
"MG","07 Jan 2019","38","ST","43.751","43.751"
"MG","07 Jan 2019","39","CCGT/COGEN/TRIGEN","3174.963","2985.601"
"MG","07 Jan 2019","39","GT","-0.037","-0.037"
"MG","07 Jan 2019","39","IGS","0.019","-0.001"
"MG","07 Jan 2019","39","ST","43.725","43.725"
"MG","07 Jan 2019","40","CCGT/COGEN/TRIGEN","3166.026","2976.753"
"MG","07 Jan 2019","40","GT","-0.045","-0.045"
"MG","07 Jan 2019","40","IGS","-0.001","-0.001"
"MG","07 Jan 2019","40","ST","43.761","43.761"
"MG","07 Jan 2019","41","CCGT/COGEN/TRIGEN","3146.273","2957.381"
"MG","07 Jan 2019","41","GT","-0.060","-0.060"
"MG","07 Jan 2019","41","IGS","-0.001","-0.001"
"MG","07 Jan 2019","41","ST","44.162","44.162"
"MG","07 Jan 2019","42","CCGT/COGEN/TRIGEN","3127.586","2939.129"
"MG","07 Jan 2019","42","GT","-0.078","-0.078"
"MG","07 Jan 2019","42","IGS","-0.001","-0.001"
"MG","07 Jan 2019","42","ST","44.014","44.014"
"MG","07 Jan 2019","43","CCGT/COGEN/TRIGEN","3111.478","2922.772"
"MG","07 Jan 2019","43","GT","-0.072","-0.072"
"MG","07 Jan 2019","43","IGS","-0.002","-0.002"
"MG","07 Jan 2019","43","ST","42.634","42.634"
"MG","07 Jan 2019","44","CCGT/COGEN/TRIGEN","3066.483","2877.676"
"MG","07 Jan 2019","44","GT","-0.055","-0.055"
"MG","07 Jan 2019","44","IGS","-0.001","-0.001"
"MG","07 Jan 2019","44","ST","43.165","43.165"
"MG","07 Jan 2019","45","CCGT/COGEN/TRIGEN","2993.529","2804.700"
"MG","07 Jan 2019","45","GT","-0.039","-0.039"
"MG","07 Jan 2019","45","IGS","-0.001","-0.001"
"MG","07 Jan 2019","45","ST","42.515","42.515"
"MG","07 Jan 2019","46","CCGT/COGEN/TRIGEN","2906.892","2718.195"
"MG","07 Jan 2019","46","GT","-0.036","-0.036"
"MG","07 Jan 2019","46","IGS","-0.001","-0.001"
"MG","07 Jan 2019","46","ST","43.806","43.806"
"MG","07 Jan 2019","47","CCGT/COGEN/TRIGEN","2836.800","2647.949"
"MG","07 Jan 2019","47","GT","-0.035","-0.035"
"MG","07 Jan 2019","47","IGS","-0.001","-0.001"
"MG","07 Jan 2019","47","ST","44.128","44.128"
"MG","07 Jan 2019","48","CCGT/COGEN/TRIGEN","2759.975","2571.155"
"MG","07 Jan 2019","48","GT","-0.034","-0.034"
"MG","07 Jan 2019","48","IGS","-0.001","-0.001"
"MG","07 Jan 2019","48","ST","48.144","48.144"
"MG","08 Jan 2019","1","CCGT/COGEN/TRIGEN","2671.874","2482.790"
"MG","08 Jan 2019","1","GT","-0.035","-0.035"
"MG","08 Jan 2019","1","IGS","-0.001","-0.001"
"MG","08 Jan 2019","1","ST","50.581","50.581"
"MG","08 Jan 2019","2","CCGT/COGEN/TRIGEN","2608.529","2419.823"
"MG","08 Jan 2019","2","GT","-0.034","-0.034"
"MG","08 Jan 2019","2","IGS","-0.001","-0.001"
"MG","08 Jan 2019","2","ST","50.164","50.164"
"MG","08 Jan 2019","3","CCGT/COGEN/TRIGEN","2547.483","2358.735"
"MG","08 Jan 2019","3","GT","-0.035","-0.035"
"MG","08 Jan 2019","3","IGS","-0.001","-0.001"
"MG","08 Jan 2019","3","ST","50.807","50.807"
"MG","08 Jan 2019","4","CCGT/COGEN/TRIGEN","2534.544","2345.734"
"MG","08 Jan 2019","4","GT","-0.034","-0.034"
"MG","08 Jan 2019","4","IGS","-0.002","-0.002"
"MG","08 Jan 2019","4","ST","52.041","52.041"
"MG","08 Jan 2019","5","CCGT/COGEN/TRIGEN","2503.108","2314.401"
"MG","08 Jan 2019","5","GT","-0.035","-0.035"
"MG","08 Jan 2019","5","IGS","-0.001","-0.001"
"MG","08 Jan 2019","5","ST","50.755","50.755"
"MG","08 Jan 2019","6","CCGT/COGEN/TRIGEN","2467.441","2278.740"
"MG","08 Jan 2019","6","GT","-0.035","-0.035"
"MG","08 Jan 2019","6","IGS","-0.001","-0.001"
"MG","08 Jan 2019","6","ST","50.519","50.519"
"MG","08 Jan 2019","7","CCGT/COGEN/TRIGEN","2440.182","2251.936"
"MG","08 Jan 2019","7","GT","-0.034","-0.034"
"MG","08 Jan 2019","7","IGS","-0.001","-0.001"
"MG","08 Jan 2019","7","ST","52.162","52.162"
"MG","08 Jan 2019","8","CCGT/COGEN/TRIGEN","2431.164","2242.494"
"MG","08 Jan 2019","8","GT","-0.033","-0.033"
"MG","08 Jan 2019","8","IGS","-0.001","-0.001"
"MG","08 Jan 2019","8","ST","51.220","51.220"
"MG","08 Jan 2019","9","CCGT/COGEN/TRIGEN","2424.776","2236.010"
"MG","08 Jan 2019","9","GT","-0.033","-0.033"
"MG","08 Jan 2019","9","IGS","-0.001","-0.001"
"MG","08 Jan 2019","9","ST","52.365","52.365"
"MG","08 Jan 2019","10","CCGT/COGEN/TRIGEN","2412.853","2224.171"
"MG","08 Jan 2019","10","GT","-0.034","-0.034"
"MG","08 Jan 2019","10","IGS","-0.001","-0.001"
"MG","08 Jan 2019","10","ST","51.433","51.433"
"MG","08 Jan 2019","11","CCGT/COGEN/TRIGEN","2440.711","2251.916"
"MG","08 Jan 2019","11","GT","-0.033","-0.033"
"MG","08 Jan 2019","11","IGS","-0.001","-0.001"
"MG","08 Jan 2019","11","ST","52.306","52.306"
"MG","08 Jan 2019","12","CCGT/COGEN/TRIGEN","2509.121","2320.184"
"MG","08 Jan 2019","12","GT","-0.033","-0.033"
"MG","08 Jan 2019","12","IGS","-0.001","-0.001"
"MG","08 Jan 2019","12","ST","50.837","50.837"
"MG","08 Jan 2019","13","CCGT/COGEN/TRIGEN","2603.060","2414.152"
"MG","08 Jan 2019","13","GT","-0.033","-0.033"
"MG","08 Jan 2019","13","IGS","-0.002","-0.002"
"MG","08 Jan 2019","13","ST","50.813","50.813"
"MG","08 Jan 2019","14","CCGT/COGEN/TRIGEN","2695.472","2506.336"
"MG","08 Jan 2019","14","GT","-0.033","-0.033"
"MG","08 Jan 2019","14","IGS","-0.001","-0.001"
"MG","08 Jan 2019","14","ST","50.370","50.370"
"MG","08 Jan 2019","15","CCGT/COGEN/TRIGEN","2781.511","2592.750"
"MG","08 Jan 2019","15","GT","-0.030","-0.030"
"MG","08 Jan 2019","15","IGS","0.184","0.002"
"MG","08 Jan 2019","15","ST","50.805","50.805"
"MG","08 Jan 2019","16","CCGT/COGEN/TRIGEN","2888.745","2700.521"
"MG","08 Jan 2019","16","GT","-0.028","-0.028"
"MG","08 Jan 2019","16","IGS","1.069","0.034"
"MG","08 Jan 2019","16","ST","51.945","51.945"
"MG","08 Jan 2019","17","CCGT/COGEN/TRIGEN","3030.692","2842.479"
"MG","08 Jan 2019","17","GT","-0.029","-0.029"
"MG","08 Jan 2019","17","IGS","2.819","0.557"
"MG","08 Jan 2019","17","ST","51.163","51.163"
"MG","08 Jan 2019","18","CCGT/COGEN/TRIGEN","3111.850","2923.106"
"MG","08 Jan 2019","18","GT","8.132","8.132"
"MG","08 Jan 2019","18","IGS","5.119","1.519"
"MG","08 Jan 2019","18","ST","49.704","49.704"
"MG","08 Jan 2019","19","CCGT/COGEN/TRIGEN","3183.954","2995.339"
"MG","08 Jan 2019","19","GT","13.878","13.878"
"MG","08 Jan 2019","19","IGS","5.887","1.873"
"MG","08 Jan 2019","19","ST","49.797","49.797"
"MG","08 Jan 2019","20","CCGT/COGEN/TRIGEN","3212.314","3023.665"
"MG","08 Jan 2019","20","GT","25.807","25.807"
"MG","08 Jan 2019","20","IGS","8.288","3.043"
"MG","08 Jan 2019","20","ST","47.511","47.511"
"MG","08 Jan 2019","21","CCGT/COGEN/TRIGEN","3234.938","3046.362"
"MG","08 Jan 2019","21","GT","45.730","45.730"
"MG","08 Jan 2019","21","IGS","10.491","4.431"
"MG","08 Jan 2019","21","ST","48.752","48.752"
"MG","08 Jan 2019","22","CCGT/COGEN/TRIGEN","3238.848","3049.763"
"MG","08 Jan 2019","22","GT","61.012","61.012"
"MG","08 Jan 2019","22","IGS","11.564","4.586"
"MG","08 Jan 2019","22","ST","48.214","48.214"
"MG","08 Jan 2019","23","CCGT/COGEN/TRIGEN","3246.946","3058.140"
"MG","08 Jan 2019","23","GT","61.408","61.408"
"MG","08 Jan 2019","23","IGS","11.728","5.088"
"MG","08 Jan 2019","23","ST","47.450","47.450"
"MG","08 Jan 2019","24","CCGT/COGEN/TRIGEN","3239.390","3050.368"
"MG","08 Jan 2019","24","GT","46.471","46.471"
"MG","08 Jan 2019","24","IGS","12.179","4.405"
"MG","08 Jan 2019","24","ST","48.200","48.200"
"MG","08 Jan 2019","25","CCGT/COGEN/TRIGEN","3221.704","3032.878"
"MG","08 Jan 2019","25","GT","33.037","33.037"
"MG","08 Jan 2019","25","IGS","11.412","3.775"
"MG","08 Jan 2019","25","ST","47.842","47.842"
"MG","08 Jan 2019","26","CCGT/COGEN/TRIGEN","3204.657","3015.789"
"MG","08 Jan 2019","26","GT","30.053","30.053"
"MG","08 Jan 2019","26","IGS","12.420","4.591"
"MG","08 Jan 2019","26","ST","48.886","48.886"
"MG","08 Jan 2019","27","CCGT/COGEN/TRIGEN","3226.398","3037.387"
"MG","08 Jan 2019","27","GT","38.505","38.505"
"MG","08 Jan 2019","27","IGS","12.491","4.980"
"MG","08 Jan 2019","27","ST","49.067","49.067"
"MG","08 Jan 2019","28","CCGT/COGEN/TRIGEN","3239.019","3049.613"
"MG","08 Jan 2019","28","GT","40.593","40.593"
