"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 Dec 2019","28","ST","52.571","50.646"
"MG","02 Dec 2019","29","CCGT/COGEN/TRIGEN","3289.625","3110.631"
"MG","02 Dec 2019","29","GT","-0.052","-0.052"
"MG","02 Dec 2019","29","IGS","17.517","3.044"
"MG","02 Dec 2019","29","ST","52.626","50.739"
"MG","02 Dec 2019","30","CCGT/COGEN/TRIGEN","3270.020","3090.244"
"MG","02 Dec 2019","30","GT","-0.049","-0.049"
"MG","02 Dec 2019","30","IGS","13.476","0.803"
"MG","02 Dec 2019","30","ST","55.619","53.725"
"MG","02 Dec 2019","31","CCGT/COGEN/TRIGEN","3237.427","3059.944"
"MG","02 Dec 2019","31","GT","-0.031","-0.031"
"MG","02 Dec 2019","31","IGS","11.249","0.166"
"MG","02 Dec 2019","31","ST","55.162","53.269"
"MG","02 Dec 2019","32","CCGT/COGEN/TRIGEN","3222.806","3048.184"
"MG","02 Dec 2019","32","GT","-0.031","-0.031"
"MG","02 Dec 2019","32","IGS","9.652","0.002"
"MG","02 Dec 2019","32","ST","55.221","53.385"
"MG","02 Dec 2019","33","CCGT/COGEN/TRIGEN","3206.818","3033.310"
"MG","02 Dec 2019","33","GT","-0.029","-0.029"
"MG","02 Dec 2019","33","IGS","8.081","0.003"
"MG","02 Dec 2019","33","ST","55.048","53.179"
"MG","02 Dec 2019","34","CCGT/COGEN/TRIGEN","3191.464","3017.741"
"MG","02 Dec 2019","34","GT","-0.029","-0.029"
"MG","02 Dec 2019","34","IGS","6.362","0.012"
"MG","02 Dec 2019","34","ST","56.501","54.632"
"MG","02 Dec 2019","35","CCGT/COGEN/TRIGEN","3157.838","2984.751"
"MG","02 Dec 2019","35","GT","-0.029","-0.029"
"MG","02 Dec 2019","35","IGS","4.756","0.064"
"MG","02 Dec 2019","35","ST","55.698","53.824"
"MG","02 Dec 2019","36","CCGT/COGEN/TRIGEN","3128.527","2955.155"
"MG","02 Dec 2019","36","GT","-0.030","-0.030"
"MG","02 Dec 2019","36","IGS","3.201","0.039"
"MG","02 Dec 2019","36","ST","54.253","52.390"
"MG","02 Dec 2019","37","CCGT/COGEN/TRIGEN","3078.896","2905.207"
"MG","02 Dec 2019","37","GT","-0.030","-0.030"
"MG","02 Dec 2019","37","IGS","1.742","0.012"
"MG","02 Dec 2019","37","ST","55.134","53.263"
"MG","02 Dec 2019","38","CCGT/COGEN/TRIGEN","3080.890","2906.704"
"MG","02 Dec 2019","38","GT","-0.033","-0.033"
"MG","02 Dec 2019","38","IGS","0.596","-0.006"
"MG","02 Dec 2019","38","ST","55.349","53.467"
"MG","02 Dec 2019","39","CCGT/COGEN/TRIGEN","3085.259","2910.136"
"MG","02 Dec 2019","39","GT","-0.055","-0.055"
"MG","02 Dec 2019","39","IGS","-0.006","-0.006"
"MG","02 Dec 2019","39","ST","55.646","53.764"
"MG","02 Dec 2019","40","CCGT/COGEN/TRIGEN","3070.354","2895.751"
"MG","02 Dec 2019","40","GT","-0.051","-0.051"
"MG","02 Dec 2019","40","IGS","-0.006","-0.006"
"MG","02 Dec 2019","40","ST","55.173","53.289"
"MG","02 Dec 2019","41","CCGT/COGEN/TRIGEN","3049.697","2875.168"
"MG","02 Dec 2019","41","GT","-0.051","-0.051"
"MG","02 Dec 2019","41","IGS","-0.006","-0.006"
"MG","02 Dec 2019","41","ST","55.215","53.337"
"MG","02 Dec 2019","42","CCGT/COGEN/TRIGEN","3021.951","2847.521"
"MG","02 Dec 2019","42","GT","-0.039","-0.039"
"MG","02 Dec 2019","42","IGS","-0.004","-0.004"
"MG","02 Dec 2019","42","ST","55.023","53.150"
"MG","02 Dec 2019","43","CCGT/COGEN/TRIGEN","2987.343","2812.328"
"MG","02 Dec 2019","43","GT","-0.035","-0.035"
"MG","02 Dec 2019","43","IGS","-0.006","-0.006"
"MG","02 Dec 2019","43","ST","54.960","53.087"
"MG","02 Dec 2019","44","CCGT/COGEN/TRIGEN","2928.785","2752.644"
"MG","02 Dec 2019","44","GT","-0.032","-0.032"
"MG","02 Dec 2019","44","IGS","-0.005","-0.006"
"MG","02 Dec 2019","44","ST","54.850","52.950"
